"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"100pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPOBBN101/311-1496-1-ND/2833802,"","","","","","","","",CAP CER 100PF 500V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.163000","","",Active,Yageo,CC1206JRNPOBBN101,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18717",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1496-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","100pF","500V"
General Purpose,"180pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN181/311-4412-1-ND/8025501,"","","","","","","","",CAP CER 180PF 50V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.160000","","",Active,Yageo,CC1206JRNPO9BN181,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18718",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4412-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","180pF","50V"
General Purpose,"82pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN820/311-4408-1-ND/8025497,"","","","","","","","",CAP CER 82PF 100V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.157000","","",Active,Yageo,CC1206JRNPO0BN820,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18719",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4408-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","82pF","100V"
General Purpose,"68pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN680/311-4406-1-ND/8025495,"","","","","","","","",CAP CER 68PF 100V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.150000","","",Active,Yageo,CC1206JRNPO0BN680,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18720",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4406-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","68pF","100V"
General Purpose,"27pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN270/311-1932-1-ND/5195834,"","","","","","","","",CAP CER 27PF 100V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.147000","","",Active,Yageo,CC1206JRNPO0BN270,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18721",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1932-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","27pF","100V"
General Purpose,"100pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN101/311-1926-1-ND/5195828,"","","","","","","","",CAP CER 100PF 100V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.143000","","",Active,Yageo,CC1206JRNPO0BN101,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18722",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1926-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","100pF","100V"
General Purpose,"220pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPOABN221/311-1934-1-ND/5195836,"","","","","","","","",CAP CER 220PF 200V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.140000","","",Active,Yageo,CC1206JRNPOABN221,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18723",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1934-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","220pF","200V"
General Purpose,"180pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN181/311-4394-1-ND/8025483,"","","","","","","","",CAP CER 180PF 100V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.137000","","",Active,Yageo,CC1206JRNPO0BN181,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18724",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4394-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","180pF","100V"
General Purpose,"820pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN821/311-4425-1-ND/8025514,"","","","","","","","",CAP CER 820PF 50V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.133000","","",Active,Yageo,CC1206JRNPO9BN821,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18725",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4425-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","820pF","50V"
General Purpose,"270pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN271/311-4414-1-ND/8025503,"","","","","","","","",CAP CER 270PF 50V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.127000","","",Active,Yageo,CC1206JRNPO9BN271,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18726",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4414-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","270pF","50V"
Automotive,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA5C2C0G1H223J060AA/445-6980-1-ND/2672998,"","","","","","","","",CAP CER 0.022UF 50V C0G 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.123000","","",Active,TDK Corporation,CGA5C2C0G1H223J060AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18727",Active,"0.11",AEC-Q200,CGA,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-6980-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.030 (0.75mm)",±5%,"","0.022uF","50V"
General Purpose,"56pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN560/311-1159-1-ND/303069,"","","","","","","","",CAP CER 56PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.120000","","",Active,Yageo,CC1206JRNPO9BN560,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18728",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1159-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","56pF","50V"
General Purpose,"22pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN220/311-1154-1-ND/303064,"","","","","","","","",CAP CER 22PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.117000","","",Active,Yageo,CC1206JRNPO9BN220,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18729",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1154-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","22pF","50V"
General Purpose,"47pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN470/311-1158-1-ND/303068,"","","","","","","","",CAP CER 47PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.110000","","",Active,Yageo,CC1206JRNPO9BN470,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18730",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1158-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","47pF","50V"
General Purpose,"100pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN101/311-1161-1-ND/303071,"","","","","","","","",CAP CER 100PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.107000","","",Active,Yageo,CC1206JRNPO9BN101,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18731",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1161-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","100pF","50V"
General Purpose,"10pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN100/311-1150-1-ND/303060,"","","","","","","","",CAP CER 10PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.103000","","",Active,Yageo,CC1206JRNPO9BN100,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18732",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1150-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","10pF","50V"
General Purpose,"1000pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN102/311-1163-1-ND/303073,"","","","","","","","",CAP CER 1000PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.080000","","",Active,Yageo,CC1206JRNPO9BN102,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18733",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1163-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","1000pF","50V"
General Purpose,"27pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN270/311-1155-1-ND/303065,"","","","","","","","",CAP CER 27PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.077000","","",Active,Yageo,CC1206JRNPO9BN270,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18734",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1155-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","27pF","50V"
General Purpose,"120pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN121/311-1162-1-ND/303072,"","","","","","","","",CAP CER 120PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.057000","","",Active,Yageo,CC1206JRNPO9BN121,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18735",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1162-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","120pF","50V"
General Purpose,"68pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN680/311-1160-1-ND/303070,"","","","","","","","",CAP CER 68PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.050000","","",Active,Yageo,CC1206JRNPO9BN680,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18736",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1160-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","68pF","50V"
General Purpose,"18pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN180/311-1152-1-ND/303062,"","","","","","","","",CAP CER 18PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.047000","","",Active,Yageo,CC1206JRNPO9BN180,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18737",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1152-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","18pF","50V"
General Purpose,"15pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN150/311-1151-1-ND/303061,"","","","","","","","",CAP CER 15PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.043000","","",Active,Yageo,CC1206JRNPO9BN150,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18738",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1151-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","15pF","50V"
General Purpose,"33pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN330/311-1156-1-ND/303066,"","","","","","","","",CAP CER 33PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.040000","","",Active,Yageo,CC1206JRNPO9BN330,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18739",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1156-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","33pF","50V"
General Purpose,"220pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO9BN221/311-1433-1-ND/2833739,"","","","","","","","",CAP CER 220PF 50V C0G/NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.017000","","",Active,Yageo,CC1206JRNPO9BN221,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18740",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1433-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","220pF","50V"
General Purpose,"470pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206KRX7RABB471/311-1989-1-ND/5195891,"","","","","","","","",CAP CER 470PF 200V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.013000","","",Active,Yageo,CC1206KRX7RABB471,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18741",Active,"0.04","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-1989-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.028 (0.70mm)",±10%,"","470pF","200V"
Automotive,"470pF",=Value,Datasheet,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN471,DigiKey Link,http://digikey.com/product-detail/en/yageo/AC1206JRNPOBBN471/311-3214-1-ND/6643466,"","","","","","","","",CAP CER 470PF 500V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.010000","","",Active,Yageo,AC1206JRNPOBBN471,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18742",Active,"0.10",AEC-Q200,AC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-3214-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","470pF","500V"
General Purpose,"680pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPO0BN681/311-4407-1-ND/8025496,"","","","","","","","",CAP CER 680PF 100V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46.007000","","",Active,Yageo,CC1206JRNPO0BN681,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18743",Active,"0.10","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4407-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","680pF","100V"
General Purpose,"150pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216C0G2J151J060AA/445-2337-1-ND/789846,"","","","","","","","",CAP CER 150PF 630V C0G 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:46","","",Active,TDK Corporation,C3216C0G2J151J060AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18744",Active,"0.04","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-2337-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.030 (0.75mm)",±5%,"","150pF","630V"
General Purpose,"150pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2J151J060AA/445-11636-1-ND/3953302,"","","","","","","","",CAP CER 150PF 630V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:45.997000","","",Active,TDK Corporation,C3216CH2J151J060AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"18745",Active,"0.04","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11636-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.030 (0.75mm)",±5%,"","150pF","630V"
Automotive,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_highreliability_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGJ5C2C0G1H223J060AA/445-8215-1-ND/2812239,"","","","","","","","",CAP CER 0.022UF 50V C0G 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:45.993000","","",Active,TDK Corporation,CGJ5C2C0G1H223J060AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18746",Active,"0.15",AEC-Q200,CGJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-8215-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","0.022uF","50V"
General Purpose,"560pF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1206JRNPOBBN561/311-4436-1-ND/8025525,"","","","","","","","",CAP CER 560PF 500V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:45.990000","","",Active,Yageo,CC1206JRNPOBBN561,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18747",Active,"0.05","",CC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-4436-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","560pF","500V"
Automotive,"22pF",=Value,Datasheet,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPOBBN220,DigiKey Link,http://digikey.com/product-detail/en/yageo/AC1206JRNPOBBN220/311-3211-1-ND/6643463,"","","","","","","","",CAP CER 22PF 500V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:45.983000","","",Active,Yageo,AC1206JRNPOBBN220,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18748",Active,"0.10",AEC-Q200,AC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-3211-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","22pF","500V"
Automotive,"470pF",=Value,Datasheet,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1206JRNPO9BN471,DigiKey Link,http://digikey.com/product-detail/en/yageo/AC1206JRNPO9BN471/311-3207-1-ND/6643459,"","","","","","","","",CAP CER 470PF 50V NPO 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:04:45.980000","","",Active,Yageo,AC1206JRNPO9BN471,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18749",Active,"0.09",AEC-Q200,AC,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"311-3207-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.028 (0.70mm)",±5%,"","470pF","50V"
