"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"Automotive, Boardflex Sensitive","0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812X104KBRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812X104KBRACAUTO/399-16794-1-ND/8110160,"","","","","","","","",CAP CER 1812 0.1UF 630V X7R 10%,"1812 (4532 Metric)","","Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.320000","","",Active,KEMET,C1812X104KBRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.43",AEC-Q200,SMD Auto X7R HV Flex,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-16794-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","0.1uF","630V"
"Automotive, Bypass, Decoupling","2.2uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C225K1RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C225K1RACAUTO/399-15777-1-ND/7516277,"","","","","","","","",CAP CER 2.2UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.300000","","",Active,KEMET,C1812C225K1RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.43",AEC-Q200,SMD Auto X7R,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15777-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","2.2uF","100V"
General Purpose,"4700pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/ddd08fe0-16c1-4f86-944e-edc3fc04fb57/X7R.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1812B472K202NT/1763-1123-1-ND/7304530,"","","","","","","","",CAP CER 4700PF 2KV X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.297000","","",Active,Knowles Novacap,"1812B472K202NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.73","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1123-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","4700pF","2000V (2kV)"
"Bypass, Decoupling","0.33uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C334K1RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C334K1RACTU/399-8252-1-ND/3471975,"","","","","","","","",CAP CER 0.33UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.277000","","",Active,KEMET,C1812C334K1RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.34","",SMD Comm X7R,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-8252-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.33uF","100V"
General Purpose,"1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C102KDGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C102KDGACTU/399-3445-1-ND/721316,"","","","","","","","",CAP CER 1000PF 1KV C0G/NP0 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.257000","","",Active,KEMET,C1812C102KDGACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.35","",SMD Comm C0G HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-3445-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.061 (1.55mm)",±10%,"","1000pF","1000V (1kV)"
"Automotive, Bypass, Decoupling","2200pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C222KGRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C222KGRACAUTO/399-16783-1-ND/8110149,"","","","","","","","",CAP CER 1812 2.2NF 2000V X7R 10%,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.247000","","",Active,KEMET,C1812C222KGRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.39",AEC-Q200,SMD Auto X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-16783-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","2200pF","2000V (2kV)"
General Purpose,"0.47uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C474KAT2A/478-1641-1-ND/564673,"","","","","","","","",CAP CER 0.47UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.227000","","",Active,AVX Corporation,"18121C474KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.42","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-1641-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.060 (1.52mm)",±10%,"","0.47uF","100V"
Safety,"1000pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/Certified_Safety_Capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/LS1812N102K302NTM/1763-1085-1-ND/7304380,"","","","","","","","",CAP CER 1000PF 250VAC C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.213000","","",Active,Knowles Novacap,LS1812N102K302NTM,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.85","X2, Y3",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1085-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.065 (1.65mm)",±10%,"","1000pF","250VAC"
General Purpose,"1000pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/f044c413-e6db-482e-8245-bb630384b177/Hi-Rel-C0G.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1812N102J202NT/1763-1124-1-ND/7304568,"","","","","","","","",CAP CER 1000PF 2KV C0G/NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.193000","","",Active,Knowles Novacap,"1812N102J202NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.91","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1124-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.065 (1.65mm)",±5%,"","1000pF","2000V (2kV)"
Safety,"2200pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/Certified_Safety_Capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/LS1812N222K302NXTM/1763-1229-1-ND/7798566,"","","","","","","","",CAP CER 2200PF 250VAC C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.180000","","",Active,Knowles Novacap,LS1812N222K302NXTM,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"2.55","X2, Y3",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1229-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.065 (1.65mm)",±10%,"","2200pF","250VAC"
"High Reliability, Bypass, Decoupling","1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812T105K1RALTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812T105K1RALTU/399-6320-1-ND/2793669,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.160000","","",Active,KEMET,C1812T105K1RALTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"4.20",COTS,SMD COTS X7R,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-6320-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","100V"
Boardflex Sensitive,"1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812X102JDGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812X102JDGAC7800/399-11227-1-ND/4376848,"","","","","","","","",CAP CER 1000PF 1KV C0G/NP0 1812,"1812 (4532 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.150000","","",Active,KEMET,C1812X102JDGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.99","",SMD Comm C0G HV Flex,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-11227-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.061 (1.55mm)",±5%,"","1000pF","1000V (1kV)"
General Purpose,"0.1uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/ddd08fe0-16c1-4f86-944e-edc3fc04fb57/X7R.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1812B104K501NT/1763-1122-1-ND/7304556,"","","","","","","","",CAP CER 0.1UF 500V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.150000","","",Active,Knowles Novacap,"1812B104K501NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.86","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1122-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.1uF","500V"
Safety,"1500pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/Certified_Safety_Capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/LS1812N152K302NTM/1763-1086-1-ND/7304348,"","","","","","","","",CAP CER 1500PF 250VAC C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.140000","","",Active,Knowles Novacap,LS1812N152K302NTM,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.06","X2, Y3",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1086-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.065 (1.65mm)",±10%,"","1500pF","250VAC"
General Purpose,"10uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/Y5V_Dielectric_Aug_2001.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125G106ZAT2A/478-11652-1-ND/8564210,"","","","","","","","",CAP CER 10UF 50V Y5V 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.127000","","",Active,AVX Corporation,"18125G106ZAT2A","1","Surface Mount, MLCC",-30°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.75","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-11652-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.067 (1.70mm)","-20%, +80%","","10uF","50V"
General Purpose,"0.047uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C473KCRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C473KCRACTU/399-3453-1-ND/721324,"","","","","","","","",CAP CER 0.047UF 500V X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.123000","","",Active,KEMET,C1812C473KCRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.29","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-3453-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","0.047uF","500V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C104KBRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C104KBRACTU/399-6758-1-ND/3083932,"","","","","","","","",CAP CER 0.1UF 630V X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.110000","","",Active,KEMET,C1812C104KBRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.30","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-6758-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","0.1uF","630V"
General Purpose,"1000pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/ddd08fe0-16c1-4f86-944e-edc3fc04fb57/X7R.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1812B102K202NT/1763-1117-1-ND/7304578,"","","","","","","","",CAP CER 1000PF 2KV X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.107000","","",Active,Knowles Novacap,"1812B102K202NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.30","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1117-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1000pF","2000V (2kV)"
General Purpose,"0.1uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/ddd08fe0-16c1-4f86-944e-edc3fc04fb57/X7R.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1812B104K201NT/1763-1120-1-ND/7304560,"","","","","","","","",CAP CER 0.1UF 200V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.090000","","",Active,Knowles Novacap,"1812B104K201NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.41","",-,"0.180 L x 0.125 W (4.57mm x 3.18mm)",DigiKey,"1763-1120-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.1uF","200V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812X105K1RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812X105K1RACTU/399-5525-1-ND/2002738,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.067000","","",Active,KEMET,C1812X105K1RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.74","",SMD Comm X7R Flex,"0.181 L x 0.126 W (4.60mm x 3.20mm)",DigiKey,"399-5525-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","100V"
"Automotive, Bypass, Decoupling","1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C105K1RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C105K1RACAUTO/399-15847-1-ND/7516347,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.043000","","",Active,KEMET,C1812C105K1RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.16",AEC-Q200,SMD Auto X7R,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15847-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","100V"
General Purpose,"0.39uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C394KARACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C394KARACTU/399-7122-1-ND/3439366,"","","","","","","","",CAP CER 0.39UF 250V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.030000","","",Active,KEMET,C1812C394KARACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.40","",SMD Comm X7R Tip-Ring,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-7122-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.39uF","250V"
Boardflex Sensitive,"0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812X224K2RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812X224K2RACTU/399-5523-1-ND/2002736,"","","","","","","","",CAP CER 0.22UF 200V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:00.007000","","",Active,KEMET,C1812X224K2RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.43","",SMD Comm X7R Flex,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-5523-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.22uF","200V"
Boardflex Sensitive,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812X104KBRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812X104KBRAC7800/399-6781-1-ND/3083955,"","","","","","","","",CAP CER 0.1UF 630V X7R 1812,"1812 (4532 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.987000","","",Active,KEMET,C1812X104KBRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.44","",SMD Comm X7R HV Flex,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-6781-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","0.1uF","630V"
General Purpose,"0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C224JARACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C224JARACTU/399-4679-1-ND/992204,"","","","","","","","",CAP CER 0.22UF 250V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.977000","","",Active,KEMET,C1812C224JARACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.47","",SMD Comm X7R Tip-Ring,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-4679-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±5%,"","0.22uF","250V"
General Purpose,"0.56uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C564KAT2A/478-10920-1-ND/7536429,"","","","","","","","",CAP CER 0.56UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.957000","","",Active,AVX Corporation,"18121C564KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.26","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-10920-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.060 (1.52mm)",±10%,"","0.56uF","100V"
"Automotive, Bypass, Decoupling","4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C472KDRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C472KDRACAUTO/399-15825-1-ND/7516325,"","","","","","","","",CAP CER 4700PF 1KV X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.943000","","",Active,KEMET,C1812C472KDRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.30",AEC-Q200,SMD Auto X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15825-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","4700pF","1000V (1kV)"
General Purpose,"4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C472KDRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C472KDRACTU/399-3452-1-ND/721323,"","","","","","","","",CAP CER 4700PF 1KV X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.940000","","",Active,KEMET,C1812C472KDRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.31","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-3452-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","4700pF","1000V (1kV)"
"Automotive, Bypass, Decoupling","1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C102KGRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C102KGRACAUTO/399-16774-1-ND/8110140,"","","","","","","","",CAP CER 1812 1NF 2000V X7R 10%,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.920000","","",Active,KEMET,C1812C102KGRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.10",AEC-Q200,SMD Auto X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-16774-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","1000pF","2000V (2kV)"
General Purpose,"4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C472KFRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C472KFRAC7800/399-15630-1-ND/7387028,"","","","","","","","",CAP CER 4700PF 1.5KV X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.907000","","",Active,KEMET,C1812C472KFRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.23","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-15630-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","4700pF","1500V (1.5kV)"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C103MDRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C103MDRACTU/399-7118-1-ND/3439369,"","","","","","","","",CAP CER 10000PF 1KV X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.907000","","",Active,KEMET,C1812C103MDRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.28","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-7118-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±20%,"","10000pF","1000V (1kV)"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C103KCRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C103KCRACTU/399-3449-1-ND/721320,"","","","","","","","",CAP CER 10000PF 500V X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.873000","","",Active,KEMET,C1812C103KCRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.27","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-3449-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","10000pF","500V"
General Purpose,"1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1812C102MGRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1812C102MGRACTU/399-7265-1-ND/3457942,"","","","","","","","",CAP CER 1000PF 2KV X7R 1812,"1812 (4532 Metric)","","Low ESL, High Voltage",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:59.870000","","",Active,KEMET,C1812C102MGRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.28","",SMD Comm X7R HV,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"399-7265-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±20%,"","1000pF","2000V (2kV)"
