"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Collector Cutoff (Max)","Current - Collector (Ic) (Max)","DC Current Gain (hFE) (Min) @ Ic, Vce","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Transition","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Transistor Type","Type","Value","Vce Saturation (Max) @ Ib, Ic","Voltage - Collector Emitter Breakdown (Max)"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC849BLT1G/BC849BLT1GOSCT-ND/2623442,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:07.853000",Active,ON Semiconductor,BC849BLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"138",Active,"300mW","0.02",-,DigiKey,BC849BLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT4124LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT4124LT1G/MMBT4124LT1GOSCT-ND/2705123,"","","","","","","","","50nA (ICBO)","200mA","120 @ 2mA, 1V",TRANS NPN 25V 0.2A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","300MHz","2020-09-02 01:30:07.857000",Active,ON Semiconductor,MMBT4124LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"139",Active,"225mW","0.03",-,DigiKey,MMBT4124LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","300mV @ 5mA, 50mA","25V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW33LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BCW33LT1G/BCW33LT1GOSCT-ND/2704972,"","","","","","","","","100nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 32V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:07.880000",Active,ON Semiconductor,BCW33LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"140",Active,"300mW","0.03",-,DigiKey,BCW33LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 500µA, 10mA","32V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MSC2712GT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MSC2712GT1G/MSC2712GT1GOSCT-ND/2121142,"","","","","","","","","100nA","100mA","200 @ 2mA, 6V",TRANS NPN 50V 0.1A SC59,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","50MHz","2020-09-02 01:30:07.893000",Active,ON Semiconductor,MSC2712GT1G,"1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"141",Active,"200mW","0.03",-,DigiKey,MSC2712GT1GOSCT-ND,"","","","","","","","","","",SC-59,symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","500mV @ 10mA, 100mA","50V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW65ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BCW65CLT1G/BCW65CLT1GOSCT-ND/2120560,"","","","","","","","","20nA","800mA","250 @ 100mA, 1V",TRANS NPN 32V 0.8A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:07.910000",Active,ON Semiconductor,BCW65CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"142",Active,"225mW","0.03",-,DigiKey,BCW65CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","32V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MSD602-RT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MSD602-RT1G/MSD602-RT1GOSCT-ND/5802568,"","","","","","","","","100nA (ICBO)","500mA","120 @ 150mA, 10V",TRANS NPN 50V 0.5A SC59,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:07.920000",Active,ON Semiconductor,MSD602-RT1G,"1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"143",Active,"200mW","0.03",-,DigiKey,MSD602-RT1GOSCT-ND,"","","","","","","","","","",SC-59,symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 30mA, 300mA","50V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW32LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BCW32LT1G/BCW32LT1GOSCT-ND/2704971,"","","","","","","","","100nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 32V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","","2020-09-02 01:30:07.930000",Active,ON Semiconductor,BCW32LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"144",Active,"225mW","0.03",-,DigiKey,BCW32LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","250mV @ 500µA, 10mA","32V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/EN694-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/2SD1048-7-TB-E/2SD1048-7-TB-EOSCT-ND/5801772,"","","","","","","","","100nA (ICBO)","700mA","200 @ 50mA, 2V",TRANS NPN 15V 0.7A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","250MHz","2020-09-02 01:30:07.933000",Active,ON Semiconductor,"2SD1048-7-TB-E","1",Surface Mount,"125°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"145",Active,"200mW","0.09",-,DigiKey,"2SD1048-7-TB-EOSCT-ND","","","","","","","","","","","3-CP",symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","80mV @ 10mA, 100mA","15V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/EN694-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/2SD1048-6-TB-E/2SD1048-6-TB-EOSCT-ND/5969295,"","","","","","","","","100nA (ICBO)","700mA","200 @ 50mA, 2V",TRANS NPN 15V 0.7A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","250MHz","2020-09-02 01:30:07.950000",Active,ON Semiconductor,"2SD1048-6-TB-E","1",Surface Mount,"125°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"146",Active,"200mW","0.08",-,DigiKey,"2SD1048-6-TB-EOSCT-ND","","","","","","","","","","","3-CP",symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","80mV @ 10mA, 100mA","15V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/BC817-16LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SBC817-16LT3G/SBC817-16LT3GOSCT-ND/6680909,"","","","","","","","","100nA (ICBO)","500mA","100 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:07.953000",Active,ON Semiconductor,SBC817-16LT3G,"1",Surface Mount,-65°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"147",Active,"300mW","0.05","Automotive, AEC-Q101",DigiKey,SBC817-16LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NSS1C201L-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NSV1C201LT1G/NSV1C201LT1GOSCT-ND/5969294,"","","","","","","","","100nA (ICBO)","2A","120 @ 500mA, 2V",TRANS NPN 100V 2A SOT23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","110MHz","2020-09-02 01:30:07.970000",Active,ON Semiconductor,NSV1C201LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"148",Active,"490mW","0.19",-,DigiKey,NSV1C201LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","150mV @ 200mA, 2A","100V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NSS20201L-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NSV20201LT1G/NSV20201LT1GOSCT-ND/9087501,"","","","","","","","","100nA (ICBO)","2A","200 @ 500mA, 2V",TRANS NPN 20V 2A SOT-23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","150MHz","2020-09-02 01:30:07.990000",Active,ON Semiconductor,NSV20201LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",CutTape,"149",Active,"460mW","0.50",-,DigiKey,NSV20201LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","100mV @ 200mA, 2A","20V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BCW66GLT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SBCW66GLT1G/SBCW66GLT1GOSCT-ND/8538892,"","","","","","","","","20nA","800mA","160 @ 100mA, 1V",TRANS NPN 45V 0.8A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.003000",Active,ON Semiconductor,SBCW66GLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"150",Active,"300mW","0.08","Automotive, AEC-Q101",DigiKey,SBCW66GLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NSS40201L-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NSV40201LT1G/NSV40201LT1GOSCT-ND/8538745,"","","","","","","","","100nA (ICBO)","2A","200 @ 500mA, 2V",TRANS NPN 40V 2A SOT-23-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","150MHz","2020-09-02 01:30:08.017000",Active,ON Semiconductor,NSV40201LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"151",Active,"460mW","0.17",-,DigiKey,NSV40201LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","115mV @ 200mA, 2A","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT489LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT489LT1G/MMBT489LT1GOSCT-ND/2623471,"","","","","","","","","100nA","1A","300 @ 500mA, 5V",TRANS NPN 30V 1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.033000",Active,ON Semiconductor,MMBT489LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"152",Active,"710mW","0.09",-,DigiKey,MMBT489LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","200mV @ 100mA, 1A","30V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/EN6405-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/CPH3216-TL-E/CPH3216-TL-EOSCT-ND/5969387,"","","","","","","","","100nA (ICBO)","1A","200 @ 100mA, 2V",TRANS NPN 50V 1A CPH3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","420MHz","2020-09-02 01:30:08.050000",Active,ON Semiconductor,CPH3216-TL-E,"1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"153",Active,"900mW","0.09",-,DigiKey,CPH3216-TL-EOSCT-ND,"","","","","","","","","","","3-CPH",symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","190mV @ 10mA, 500mA","50V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/FSB649-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/FSB649/FSB649CT-ND/4213602,"","","","","","","","","100nA (ICBO)","3A","100 @ 1A, 2V",TRANS NPN 25V 3A SSOT-3,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","150MHz","2020-09-02 01:30:08.063000",Active,ON Semiconductor,FSB649,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"154",Active,"500mW","0.10",-,DigiKey,FSB649CT-ND,"","","","","","","","","","",SuperSOT-3,symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 300mA, 3A","25V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SBC847CLT1G/SBC847CLT1GOSCT-ND/5969300,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.077000",Active,ON Semiconductor,SBC847CLT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"155",Active,"300mW","0.06","Automotive, AEC-Q101",DigiKey,SBC847CLT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT2222LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT2222ALT3G/MMBT2222ALT3GOSCT-ND/1967145,"","","","","","","","","10nA (ICBO)","600mA","100 @ 150mA, 10V",TRANS NPN 40V 0.6A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","300MHz","2020-09-02 01:30:08.090000",Active,ON Semiconductor,MMBT2222ALT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"156",Active,"300mW","0.02",-,DigiKey,MMBT2222ALT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC847BLT3G/BC847BLT3GOSCT-ND/2704957,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.100000",Active,ON Semiconductor,BC847BLT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"157",Active,"300mW","0.02",-,DigiKey,BC847BLT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/BC846ALT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/BC846BLT3G/BC846BLT3GOSCT-ND/2704956,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 65V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","100MHz","2020-09-02 01:30:08.103000",Active,ON Semiconductor,BC846BLT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"158",Active,"300mW","0.02",-,DigiKey,BC846BLT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","65V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MMBT3904LT1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MMBT3904LT3G/MMBT3904LT3GOSCT-ND/1139814,"","","","","","","","","","200mA","100 @ 10mA, 1V",TRANS NPN 40V 0.2A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","300MHz","2020-09-02 01:30:08.107000",Active,ON Semiconductor,MMBT3904LT3G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"159",Active,"300mW","0.02","",DigiKey,MMBT3904LT3GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","300mV @ 5mA, 50mA","40V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NSS40201L-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NSS40201LT1G/NSS40201LT1GOSCT-ND/1646536,"","","","","","","","","100nA (ICBO)","2A","200 @ 500mA, 2V",TRANS NPN 40V 2A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI SOT-23-3.PCBLIB,"","",ON SEMI SOT-23-3,"","","150MHz","2020-09-02 01:30:08.117000",Active,ON Semiconductor,NSS40201LT1G,"1",Surface Mount,-55°C ~ 150°C (TJ),"TO-236-3, SC-59, SOT-23-3",TapeAndReel,"160",Active,"460mW","0.11",-,DigiKey,NSS40201LT1GOSCT-ND,"","","","","","","","","","",SOT-23-3 (TO-236),symbols/BJT/SCH - BJT - ON SEMI NPN SOT-23-3.SchLib,ON SEMI NPN SOT-23-3,NPN,"","","115mV @ 200mA, 2A","40V"
