"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Reverse Leakage @ Vr","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Impedance (Max) (Zzt)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Forward (Vf) (Max) @ If","Voltage - Zener (Nom) (Vz)"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z3V6T1G/SZMM5Z3V6T1GOSCT-ND/9087873,"","","","","","","","","5µA @ 1V",DIODE ZENER 3.6V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","90 Ohms","2020-09-02 01:19:35.410000",Active,ON Semiconductor,SZMM5Z3V6T1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3175",Active,"500mW","0.09","Automotive, AEC-Q101",DigiKey,SZMM5Z3V6T1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5.6%,"","","900mV @ 10mA","3.6V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z9V1T1G/SZMM5Z9V1T1GOSCT-ND/9087877,"","","","","","","","","200nA @ 7V",DIODE ZENER 9.1V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","15 Ohms","2020-09-02 01:19:35.407000",Active,ON Semiconductor,SZMM5Z9V1T1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3176",Active,"500mW","0.09","Automotive, AEC-Q101",DigiKey,SZMM5Z9V1T1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±6%,"","","900mV @ 10mA","9.1V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z4V7T1G/SZMM5Z4V7T1GOSCT-ND/8539023,"","","","","","","","","3µA @ 2V",DIODE ZENER 4.7V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","80 Ohms","2020-09-02 01:19:35.403000",Active,ON Semiconductor,SZMM5Z4V7T1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3177",Active,"500mW","0.09","Automotive, AEC-Q101",DigiKey,SZMM5Z4V7T1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±6.4%,"","","900mV @ 10mA","4.7V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z33VT1G/SZMM5Z33VT1GOSCT-ND/9087871,"","","","","","","","","50nA @ 23.2V",DIODE ZENER 33V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","80 Ohms","2020-09-02 01:19:35.400000",Active,ON Semiconductor,SZMM5Z33VT1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3178",Active,"500mW","0.09","Automotive, AEC-Q101",DigiKey,SZMM5Z33VT1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±6.1%,"","","900mV @ 10mA","33V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4ST1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z4V7ST5G/SZMM5Z4V7ST5GOSCT-ND/9087874,"","","","","","","","","3µA @ 2V",DIODE ZENER 4.7V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","80 Ohms","2020-09-02 01:19:35.397000",Active,ON Semiconductor,SZMM5Z4V7ST5G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",CutTape,"3179",Active,"500mW","0.42","Automotive, AEC-Q101",DigiKey,SZMM5Z4V7ST5GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","900mV @ 10mA","4.7V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B10135/1727-2099-1-ND/5221718,"","","","","","","","","200nA @ 7V",DIODE ZENER 10V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.393000",Active,Nexperia USA Inc.,"BZX585-B10,135","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3180",Active,"300mW","0.06",-,DigiKey,"1727-2099-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","10V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B3V9115/1727-2648-1-ND/6576067,"","","","","","","","","3µA @ 1V",DIODE ZENER 3.9V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","90 Ohms","2020-09-02 01:19:35.390000",Active,Nexperia USA Inc.,"BZX585-B3V9,115","1",Surface Mount,-65°C ~ 150°C (TJ),"SC-79, SOD-523",TapeAndReel,"3181",Active,"300mW","0.08","Automotive, AEC-Q101",DigiKey,"1727-2648-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","3.9V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B10115/1727-1652-1-ND/4581162,"","","","","","","","","200nA @ 7V",DIODE ZENER 10V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.383000",Active,Nexperia USA Inc.,"BZX585-B10,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3182",Active,"300mW","0.08",-,DigiKey,"1727-1652-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","10V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B9V1115/1727-2106-1-ND/5221732,"","","","","","","","","500nA @ 6V",DIODE ZENER 9.1V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.380000",Active,Nexperia USA Inc.,"BZX585-B9V1,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3183",Active,"300mW","0.08",-,DigiKey,"1727-2106-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","9.1V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z13VT1G/SZMM5Z13VT1GOSCT-ND/9087866,"","","","","","","","","100nA @ 8V",DIODE ZENER 13.25V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","30 Ohms","2020-09-02 01:19:35.377000",Active,ON Semiconductor,SZMM5Z13VT1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3184",Active,"500mW","0.09","Automotive, AEC-Q101",DigiKey,SZMM5Z13VT1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±6.4%,"","","900mV @ 10mA","13.25V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B16115/1727-2647-1-ND/6576066,"","","","","","","","","50nA @ 11.2V",DIODE ZENER 16V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","40 Ohms","2020-09-02 01:19:35.373000",Active,Nexperia USA Inc.,"BZX585-B16,115","1",Surface Mount,-65°C ~ 150°C (TA),"SC-79, SOD-523",TapeAndReel,"3185",Active,"300mW","0.08","Automotive, AEC-Q101",DigiKey,"1727-2647-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","16V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B20115/1727-2102-1-ND/5221724,"","","","","","","","","50nA @ 700mV",DIODE ZENER 20V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","55 Ohms","2020-09-02 01:19:35.370000",Active,Nexperia USA Inc.,"BZX585-B20,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3186",Active,"300mW","0.08",-,DigiKey,"1727-2102-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","20V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B15115/1727-1653-1-ND/4581163,"","","","","","","","","50nA @ 10.5V",DIODE ZENER 15V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","15 Ohms","2020-09-02 01:19:35.367000",Active,Nexperia USA Inc.,"BZX585-B15,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3187",Active,"300mW","0.08",-,DigiKey,"1727-1653-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","15V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C5V1115/1727-1659-1-ND/4581169,"","","","","","","","","2µA @ 2V",DIODE ZENER 5.1V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","60 Ohms","2020-09-02 01:19:35.363000",Active,Nexperia USA Inc.,"BZX585-C5V1,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3188",Active,"300mW","0.06",-,DigiKey,"1727-1659-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","5.1V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C15115/1727-6235-1-ND/2762740,"","","","","","","","","50nA @ 10.5V",DIODE ZENER 15V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","15 Ohms","2020-09-02 01:19:35.360000",Active,Nexperia USA Inc.,"BZX585-C15,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3189",Active,"300mW","0.06",-,DigiKey,"1727-6235-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","15V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B3V3115/1727-4995-1-ND/2531576,"","","","","","","","","5µA @ 1V",DIODE ZENER 3.3V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","95 Ohms","2020-09-02 01:19:35.357000",Active,Nexperia USA Inc.,"BZX585-B3V3,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3190",Active,"300mW","0.08",-,DigiKey,"1727-4995-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","3.3V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B3V3135/1727-6395-1-ND/2762908,"","","","","","","","","5µA @ 1V",DIODE ZENER 3.3V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","95 Ohms","2020-09-02 01:19:35.350000",Active,Nexperia USA Inc.,"BZX585-B3V3,135","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3191",Active,"300mW","0.06",-,DigiKey,"1727-6395-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","3.3V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C30115/1727-2977-1-ND/790093,"","","","","","","","","50nA @ 21V",DIODE ZENER 30V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","80 Ohms","2020-09-02 01:19:35.347000",Active,Nexperia USA Inc.,"BZX585-C30,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3192",Active,"300mW","0.07",-,DigiKey,"1727-2977-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","30V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C18115/1727-2972-1-ND/790088,"","","","","","","","","50nA @ 12.6V",DIODE ZENER 18V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","45 Ohms","2020-09-02 01:19:35.343000",Active,Nexperia USA Inc.,"BZX585-C18,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3193",Active,"300mW","0.07",-,DigiKey,"1727-2972-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","18V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C12115/1727-1655-1-ND/4581165,"","","","","","","","","100µA @ 8V",DIODE ZENER 12V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.340000",Active,Nexperia USA Inc.,"BZX585-C12,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3194",Active,"300mW","0.07",-,DigiKey,"1727-1655-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","12V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C16115/1727-2971-1-ND/790087,"","","","","","","","","50nA @ 11.2V",DIODE ZENER 16V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","40 Ohms","2020-09-02 01:19:35.337000",Active,Nexperia USA Inc.,"BZX585-C16,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3195",Active,"300mW","0.07",-,DigiKey,"1727-2971-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","16V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-C75115/1727-2987-1-ND/790103,"","","","","","","","","50nA @ 52.5V",DIODE ZENER 75V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","255 Ohms","2020-09-02 01:19:35.330000",Active,Nexperia USA Inc.,"BZX585-C75,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3196",Active,"300mW","0.07",-,DigiKey,"1727-2987-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","1.1V @ 100mA","75V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z3V0T1G/SZMM5Z3V0T1GOSCT-ND/9087872,"","","","","","","","","10µA @ 1V",DIODE ZENER 3V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","100 Ohms","2020-09-02 01:19:35.327000",Active,ON Semiconductor,SZMM5Z3V0T1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3197",Active,"500mW","0.07","Automotive, AEC-Q101",DigiKey,SZMM5Z3V0T1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±7%,"","","900mV @ 10mA","3V"
=Part Number,Datasheet,https://www.onsemi.com/pub/Collateral/MM5Z2V4T1-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/SZMM5Z3V3T1G/SZMM5Z3V3T1GOSCT-ND/5969236,"","","","","","","","","5µA @ 1V",DIODE ZENER 3.3V 500MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","95 Ohms","2020-09-02 01:19:35.323000",Active,ON Semiconductor,SZMM5Z3V3T1G,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3198",Active,"500mW","0.07","Automotive, AEC-Q101",DigiKey,SZMM5Z3V3T1GOSCT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±6.1%,"","","900mV @ 100mA","3.3V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B18115/1727-2101-1-ND/5221722,"","","","","","","","","50nA @ 700mV",DIODE ZENER 18V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","45 Ohms","2020-09-02 01:19:35.317000",Active,Nexperia USA Inc.,"BZX585-B18,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3199",Active,"300mW","0.08",-,DigiKey,"1727-2101-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","18V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B3V6115/1727-2104-1-ND/5221728,"","","","","","","","","5µA @ 1V",DIODE ZENER 3.6V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","90 Ohms","2020-09-02 01:19:35.313000",Active,Nexperia USA Inc.,"BZX585-B3V6,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3200",Active,"300mW","0.08",-,DigiKey,"1727-2104-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","3.6V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B6V2115/1727-4999-1-ND/2531580,"","","","","","","","","3µA @ 4V",DIODE ZENER 6.2V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.310000",Active,Nexperia USA Inc.,"BZX585-B6V2,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3201",Active,"300mW","0.08",-,DigiKey,"1727-4999-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","6.2V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B6V8115/1727-6489-1-ND/2773921,"","","","","","","","","2µA @ 4V",DIODE ZENER 6.8V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","15 Ohms","2020-09-02 01:19:35.307000",Active,Nexperia USA Inc.,"BZX585-B6V8,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3202",Active,"300mW","0.08",-,DigiKey,"1727-6489-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","6.8V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B12115/1727-4994-1-ND/2531575,"","","","","","","","","100nA @ 8V",DIODE ZENER 12V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","10 Ohms","2020-09-02 01:19:35.303000",Active,Nexperia USA Inc.,"BZX585-B12,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3203",Active,"300mW","0.08",-,DigiKey,"1727-4994-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","12V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B5V1115/1727-4997-1-ND/2531578,"","","","","","","","","2µA @ 2V",DIODE ZENER 5.1V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","60 Ohms","2020-09-02 01:19:35.300000",Active,Nexperia USA Inc.,"BZX585-B5V1,115","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3204",Active,"300mW","0.08",-,DigiKey,"1727-4997-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","5.1V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BZX585_SERIES.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BZX585-B5V1135/1727-6396-1-ND/2762909,"","","","","","","","","2µA @ 2V",DIODE ZENER 5.1V 300MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","60 Ohms","2020-09-02 01:19:35.293000",Active,Nexperia USA Inc.,"BZX585-B5V1,135","1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3205",Active,"300mW","0.06",-,DigiKey,"1727-6396-1-ND","","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±2%,"","","1.1V @ 100mA","5.1V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9689T-7/DDZ9689T-7DICT-ND/3877397,"","","","","","","","","5µA @ 3V",DIODE ZENER 5.1V 150MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","","2020-09-02 01:19:35.290000",Active,Diodes Incorporated,DDZ9689T-7,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3206",Active,"150mW","0.07",-,DigiKey,DDZ9689T-7DICT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","5.1V"
=Part Number,Datasheet,https://www.diodes.com/assets/Datasheets/ds30553.pdf,DigiKey Link,http://digikey.com/product-detail/en/diodes-incorporated/DDZ9702T-7/DDZ9702T-7DICT-ND/3877391,"","","","","","","","","50nA @ 11.4V",DIODE ZENER 15V 150MW SOD523,"",footprints/Diodes/PCB - DIODES - SOD523F.PCBLIB,"","",SOD523F,"","","","2020-09-02 01:19:35.287000",Active,Diodes Incorporated,DDZ9702T-7,"1",Surface Mount,-65°C ~ 150°C,"SC-79, SOD-523",TapeAndReel,"3207",Active,"150mW","0.08",-,DigiKey,DDZ9702T-7DICT-ND,"","","","","","","","","","",SOD-523,symbols/Diodes/SCH - DIODES - DIODE ZENER.SCHLIB,DIODE ZENER,±5%,"","","900mV @ 10mA","15V"
