"Applications","Circuit Type","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Pins","Number of Resistors","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power Per Element","Price","Resistance (Ohms)","Resistor Matching Ratio","Resistor-Ratio-Drift","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163103JP/742C163103JPCT-ND/1124512,"","","","","","","","",RES ARRAY 8 RES 10K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.223000",Active,CTS Resistor Products,"742C163103JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"21",Active,"62.5mW","0.09","10k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163103JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163220JP/742C163220JPCT-ND/1124509,"","","","","","","","",RES ARRAY 8 RES 22 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.220000",Active,CTS Resistor Products,"742C163220JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"22",Active,"62.5mW","0.09","22","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163220JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163331JP/742C163331JPCT-ND/1124503,"","","","","","","","",RES ARRAY 8 RES 330 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.217000",Active,CTS Resistor Products,"742C163331JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"23",Active,"62.5mW","0.09","330","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163331JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163330JP/742C163330JPCT-ND/1124504,"","","","","","","","",RES ARRAY 8 RES 33 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.213000",Active,CTS Resistor Products,"742C163330JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"24",Active,"62.5mW","0.09","33","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163330JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163102JP/742C163102JPCT-ND/1124513,"","","","","","","","",RES ARRAY 8 RES 1K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.210000",Active,CTS Resistor Products,"742C163102JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"25",Active,"62.5mW","0.09","1k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163102JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163472JP/742C163472JPCT-ND/1124497,"","","","","","","","",RES ARRAY 8 RES 4.7K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.207000",Active,CTS Resistor Products,"742C163472JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"26",Active,"62.5mW","0.09","4.7k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163472JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163101JP/742C163101JPCT-ND/1124514,"","","","","","","","",RES ARRAY 8 RES 100 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.203000",Active,CTS Resistor Products,"742C163101JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"27",Active,"62.5mW","0.09","100","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163101JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Bussed,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CAT16LV4F12.pdf,DigiKey Link,//digikey.com/product-detail/en/bourns-inc/CAT16-LV4F12LF/CAT16-LV4F12LFTR-ND/3740839,"","","","","","","","",RES ARRAY 12 RES MULT OHM 2506,"2506, Concave, Long Side Terminals",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2019-12-02 16:49:35.003000","0",Bourns Inc.,CAT16-LV4F12LF,"1",Surface Mount,"16","12",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"28",Active,"62.5mW","1.07","140, 165","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-LV4F12LFTR-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±1%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-330J8LF/CAT16-330J8LFCT-ND/5355703,"","","","","","","","",RES ARRAY 33 OHM 8 RES 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:22:42.200000",Active,Bourns Inc.,CAT16-330J8LF,"1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"29",Active,"62.5mW","0.06","33","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-330J8LFCT-ND,"","","","","","","","","","","2406",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-102J8LF/CAT16-102J8LFCT-ND/3741143,"","","","","","","","",RES ARRAY 8 RES 1K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:22:42.173000",Active,Bourns Inc.,CAT16-102J8LF,"1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"30",Active,"62.5mW","0.06","1k","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-102J8LFCT-ND,"","","","","","","","","","","2406",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-103J8LF/CAT16-103J8LFCT-ND/3592922,"","","","","","","","",RES ARRAY 8 RES 10K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:22:42.170000",Active,Bourns Inc.,CAT16-103J8LF,"1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"31",Active,"62.5mW","0.06","10k","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-103J8LFCT-ND,"","","","","","","","","","","2406",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163104JP/742C163104JPCT-ND/1124511,"","","","","","","","",RES ARRAY 8 RES 100K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.167000",Active,CTS Resistor Products,"742C163104JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"32",Active,"62.5mW","0.09","100k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163104JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163471JP/742C163471JPCT-ND/1124498,"","","","","","","","",RES ARRAY 8 RES 470 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.160000",Active,CTS Resistor Products,"742C163471JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"33",Active,"62.5mW","0.09","470","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163471JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163510JP/742C163510JPCT-ND/5875380,"","","","","","","","",RES ARRAY 8 RES 51 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.157000",Active,CTS Resistor Products,"742C163510JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"34",Active,"62.5mW","0.09","51","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163510JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163470JP/742C163470JPCT-ND/1124499,"","","","","","","","",RES ARRAY 8 RES 47 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.153000",Active,CTS Resistor Products,"742C163470JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"35",Active,"62.5mW","0.09","47","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163470JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163473JP/742C163473JPCT-ND/1124496,"","","","","","","","",RES ARRAY 8 RES 47K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.150000",Active,CTS Resistor Products,"742C163473JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"36",Active,"62.5mW","0.09","47k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163473JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163223JP/742C163223JPCT-ND/1124506,"","","","","","","","",RES ARRAY 8 RES 22K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.147000",Active,CTS Resistor Products,"742C163223JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"37",Active,"62.5mW","0.09","22k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163223JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163100JP/742C163100JPCT-ND/5875379,"","","","","","","","",RES ARRAY 8 RES 10 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.140000",Active,CTS Resistor Products,"742C163100JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"38",Active,"62.5mW","0.09","10","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163100JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-101J8LF/CAT16-101J8LFCT-ND/9998872,"","","","","","","","",RES ARRAY 8 RES 100 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:22:42.137000",Active,Bourns Inc.,CAT16-101J8LF,"1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"39",Active,"62.5mW","0.08","100","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-101J8LFCT-ND,"","","","","","","","","","","2406",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CAT16-331J8LF/CAT16-331J8LFCT-ND/5774982,"","","","","","","","",RES ARRAY 8 RES 330 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.030 (0.75mm)","2020-09-02 01:22:42.117000",Active,Bourns Inc.,CAT16-331J8LF,"1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"40",Active,"62.5mW","0.08","330","","",CAT16,"0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,CAT16-331J8LFCT-ND,"","","","","","","","","","","2406",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163221JP/742C163221JPCT-ND/1124508,"","","","","","","","",RES ARRAY 8 RES 220 OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.100000",Active,CTS Resistor Products,"742C163221JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"41",Active,"62.5mW","0.09","220","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163221JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163222JP/742C163222JPCT-ND/1124507,"","","","","","","","",RES ARRAY 8 RES 2.2K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.097000",Active,CTS Resistor Products,"742C163222JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"42",Active,"62.5mW","0.09","2.2k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163222JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163105JP/742C163105JPCT-ND/1124510,"","","","","","","","",RES ARRAY 8 RES 1M OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.077000",Active,CTS Resistor Products,"742C163105JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"43",Active,"62.5mW","0.09","1M","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163105JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
"",Isolated,=Part Number,Datasheet,https://www.ctscorp.com/wp-content/uploads/74x.pdf,DigiKey Link,http://digikey.com/product-detail/en/cts-resistor-products/742C163332JP/742C163332JPCT-ND/1124502,"","","","","","","","",RES ARRAY 8 RES 3.3K OHM 2506,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 2506-16 CONCAVE.PcbLib,"","",RESNET 2506-16 CONCAVE,"","","0.028 (0.70mm)","2020-09-02 01:22:42.063000",Active,CTS Resistor Products,"742C163332JP","1",Surface Mount,"16","8",-55°C ~ 125°C,"2506, Concave, Long Side Terminals",TapeAndReel,"44",Active,"62.5mW","0.09","3.3k","","","742","0.252 L x 0.063 W (6.40mm x 1.60mm)",DigiKey,"742C163332JPCT-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (8 CIRCUIT).SCHLIB,RESISTOR ARRAY (8 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DJT36R0/RAVF164DJT36R0CT-ND/2425237,"","","","","","","","",RES ARRAY 4 RES 36 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:24.853000",Active,Stackpole Electronics Inc,RAVF164DJT36R0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"45",Active,"62.5mW","0.01","36","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DJT36R0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DJT39R0/RAVF164DJT39R0CT-ND/2425238,"","","","","","","","",RES ARRAY 4 RES 39 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:24.850000",Active,Stackpole Electronics Inc,RAVF164DJT39R0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"46",Active,"62.5mW","0.01","39","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DJT39R0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
Automotive AEC-Q200,Isolated,=Part Number,Datasheet,https://www.seielect.com/catalog/sei-ravf.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RAVF164DJT27R0/RAVF164DJT27R0CT-ND/2425234,"","","","","","","","",RES ARRAY 4 RES 27 OHM 1206,"",footprints/Resistor - Array/PCB - RESISTOR - ARRAY - RESNET 1206-8 CONVEX.PcbLib,"","",RESNET 1206-8 CONVEX,"","","0.024 (0.60mm)","2020-09-02 01:23:24.843000",Active,Stackpole Electronics Inc,RAVF164DJT27R0,"1",Surface Mount,"8","4",-55°C ~ 155°C,"1206 (3216 Metric), Convex, Long Side Terminals",TapeAndReel,"47",Active,"62.5mW","0.01","27","","",RAVF,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,RAVF164DJT27R0CT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - RESISTOR ARRAY (4 CIRCUIT).SCHLIB,RESISTOR ARRAY (4 CIRCUIT),±200ppm/°C,±5%,"",""
