"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Control Features","Current - Output","Current - Quiescent (Iq)","Current - Supply (Max)","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Regulators","Operating Temperature","Output Configuration","Output Type","Package / Case","Packaging","Part Status","Price","Protection Features","PSRR","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Type","Value","Voltage Dropout (Max)","Voltage - Input (Max)","Voltage - Output (Max)","Voltage - Output (Min/Fixed)"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NCP1117LP-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NCP1117LPST18T3G/NCP1117LPST18T3GOSCT-ND/9086960,"","","","","","","","","","1A","700µA","",IC REG LINEAR 1.8V 1A SOT223,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMI SOT-223 ST(318H).PCBLIB,"","",ON SEMI SOT-223 ST(318H),"","","2020-09-02 01:24:40.360000",Active,ON Semiconductor,NCP1117LPST18T3G,"1",Surface Mount,"1","",Positive,Fixed,"TO-261-4, TO-261AA",TapeAndReel,Active,"0.13","Over Current, Over Temperature","60dB (120Hz)",-,DigiKey,NCP1117LPST18T3GOSCT-ND,"","","","","","","","","","",SOT-223,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI NCP1117.SCHLIB,ON SEMI NCP1117,"","","1.4V @ 1A","18V","","1.8V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NCP1117LP-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NCP1117LPST25T3G/NCP1117LPST25T3GOSCT-ND/9086961,"","","","","","","","","","1A","700µA","",IC REG LINEAR 2.5V 1A SOT223,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMI SOT-223 ST(318H).PCBLIB,"","",ON SEMI SOT-223 ST(318H),"","","2020-09-02 01:24:40.357000",Active,ON Semiconductor,NCP1117LPST25T3G,"1",Surface Mount,"1","",Positive,Fixed,"TO-261-4, TO-261AA",CutTape,Active,"0.40","Over Current, Over Temperature","60dB (120Hz)",-,DigiKey,NCP1117LPST25T3GOSCT-ND,"","","","","","","","","","",SOT-223,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI NCP1117.SCHLIB,ON SEMI NCP1117,"","","1.4V @ 1A","18V","","2.5V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NCP1117LP-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NCP1117LPST15T3G/NCP1117LPST15T3GOSCT-ND/9086959,"","","","","","","","","","1A","700µA","",IC REG LINEAR 1.5V 1A SOT223,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMI SOT-223 ST(318H).PCBLIB,"","",ON SEMI SOT-223 ST(318H),"","","2020-09-02 01:24:40.343000",Active,ON Semiconductor,NCP1117LPST15T3G,"1",Surface Mount,"1","",Positive,Fixed,"TO-261-4, TO-261AA",CutTape,Active,"0.46","Over Current, Over Temperature","60dB (120Hz)",-,DigiKey,NCP1117LPST15T3GOSCT-ND,"","","","","","","","","","",SOT-223,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI NCP1117.SCHLIB,ON SEMI NCP1117,"","","1.4V @ 1A","18V","","1.5V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NCP1117LP-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NCP1117LPST33T3G/NCP1117LPST33T3GOSCT-ND/3462387,"","","","","","","","","","1A","700µA","",IC REG LINEAR 3.3V 1A SOT223,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMI SOT-223 ST(318H).PCBLIB,"","",ON SEMI SOT-223 ST(318H),"","","2020-09-02 01:24:40.330000",Active,ON Semiconductor,NCP1117LPST33T3G,"1",Surface Mount,"1","",Positive,Fixed,"TO-261-4, TO-261AA",TapeAndReel,Active,"0.12","Over Current, Over Temperature","60dB (120Hz)",-,DigiKey,NCP1117LPST33T3GOSCT-ND,"","","","","","","","","","",SOT-223,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI NCP1117.SCHLIB,ON SEMI NCP1117,"","","1.4V @ 1A","18V","","3.3V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/NCP1117LP-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/NCP1117LPSTADT3G/NCP1117LPSTADT3GOSCT-ND/4927883,"","","","","","","","","","1A","50µA","",IC REG LINEAR POS ADJ 1A SOT223,"",footprints/Leaded - SOT/PCB - LEADED - SOT - ON SEMI SOT-223 ST(318H).PCBLIB,"","",ON SEMI SOT-223 ST(318H),"","","2020-09-02 01:24:40.310000",Active,ON Semiconductor,NCP1117LPSTADT3G,"1",Surface Mount,"1","",Positive,Adjustable,"TO-261-4, TO-261AA",TapeAndReel,Active,"0.13","Over Current, Over Temperature","60dB (120Hz)",-,DigiKey,NCP1117LPSTADT3GOSCT-ND,"","","","","","","","","","",SOT-223,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI NCP1117.SCHLIB,ON SEMI NCP1117,"","","1.4V @ 1A","18V","16.6V","1.25V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm340,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM340S-5.0-NOPB/LM340S-5.0-NOPB-ND/44627,"","","","","","","","","","1.5A","8mA","",IC REG LIN 5V 1A DDPAK/TO263-3,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:21:03.780000","0",Texas Instruments,LM340S-5.0/NOPB,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Fixed,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",Tube,Active,"1.77","Over Temperature, Short Circuit","80dB (120Hz)",-,DigiKey,LM340S-5.0/NOPB-ND,"","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM340.SCHLIB,TI LM340,"","","2V @ 1A","35V","","5V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm340,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM340S-12-NOPB/LM340S-12-NOPB-ND/41300,"","","","","","","","","","1.5A","8mA","",IC REG LIN 12V 1A DDPAK/TO263-3,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:21:22.517000","0",Texas Instruments,LM340S-12/NOPB,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Fixed,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",Tube,Active,"1.77","Over Temperature, Short Circuit","80dB (120Hz)",-,DigiKey,LM340S-12/NOPB-ND,"","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM340.SCHLIB,TI LM340,"","","2V @ 1A","35V","","12V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm340,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM340SX-12-NOPB/LM340SX-12-NOPBCT-ND/3526960,"","","","","","","","","","1.5A","8mA","",IC REG LIN 12V 1A DDPAK/TO263-3,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:21:42.747000","0",Texas Instruments,LM340SX-12/NOPB,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Fixed,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",CutTape,Active,"1.54","Over Temperature, Short Circuit","80dB (120Hz)",-,DigiKey,LM340SX-12/NOPBCT-ND,"","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM340.SCHLIB,TI LM340,"","","2V @ 1A","35V","","12V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm340,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM340SX-5.0-NOPB/LM340SX-5.0-NOPBTR-ND/334903,"","","","","","","","","","1.5A","8mA","",IC REG LIN 5V 1A DDPAK/TO263-3,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:21:55.010000","0",Texas Instruments,LM340SX-5.0/NOPB,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Fixed,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",TapeAndReel,Active,"0.89","Over Temperature, Short Circuit","80dB (120Hz)",-,DigiKey,LM340SX-5.0/NOPBTR-ND,"","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM340.SCHLIB,TI LM340,"","","2V @ 1A","35V","","5V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm317,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM317KTTR/296-21390-2-ND/1278911,"","","","","","","","","","1.5A","","",IC REG LIN POS ADJ 1.5A DDPAK,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:53:19.933000","0",Texas Instruments,LM317KTTR,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Adjustable,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",TapeAndReel,Active,"0.47","Over Current, Over Temperature, Short Circuit","80dB ~ 65dB (120Hz)",-,DigiKey,"296-21390-2-ND","","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM317-N.SCHLIB,TI LM317-N,"","","","40V","37V","1.25V"
=Part Number,Datasheet,http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm117,DigiKey Link,//digikey.com/product-detail/en/texas-instruments/LM317SX-NOPB/LM317SX-NOPBTR-ND/334909,"","","","","","","","","","1.5A","","",IC REG LIN POS ADJ 1.5A DDPAK,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",footprints/Leaded - Misc/PCB - LEADED - MISC - TI TO-263-3 KTT.PCBLIB,"","",TI TO-263-3 KTT,"","","2019-12-09 16:53:34.983000","0",Texas Instruments,LM317SX/NOPB,"1",Surface Mount,"1","0°C ~ 125°C",Positive,Adjustable,"TO-263-4, D²Pak (3 Leads + Tab), TO-263AA",TapeAndReel,Active,"1.00","Over Current, Over Temperature, Short Circuit","64dB (120Hz)",-,DigiKey,LM317SX/NOPBTR-ND,"","","","","","","","","","",DDPAK/TO-263-3,symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - TI LM317-N.SCHLIB,TI LM317-N,"","","","37V","37V","1.25V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC30NTRG/MC78LC30NTRGOSCT-ND/1967131,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 3V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.117000",Active,ON Semiconductor,MC78LC30NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.27","","",-,DigiKey,MC78LC30NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.06V @ 1mA","12V","","3V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC33NTRG/MC78LC33NTRGOSCT-ND/1139753,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 3.3V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.103000",Active,ON Semiconductor,MC78LC33NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.19","","",-,DigiKey,MC78LC33NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.053V @ 1mA","12V","","3.3V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC18NTRG/MC78LC18NTRGOSCT-ND/2121005,"","","","","","","","","","50mA","3.6µA","",IC REG LINEAR 1.8V 50MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.097000",Active,ON Semiconductor,MC78LC18NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.30","","",-,DigiKey,MC78LC18NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.06V @ 1mA","12V","","1.8V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC50NTRG/MC78LC50NTRGOSCT-ND/1139754,"","","","","","","","","","100mA","3.6µA","",IC REG LINEAR 5V 100MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.080000",Active,ON Semiconductor,MC78LC50NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.28","","",-,DigiKey,MC78LC50NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.038V @ 1mA","12V","","5V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC15NTRG/MC78LC15NTRGOSCT-ND/2121004,"","","","","","","","","","50mA","3.6µA","",IC REG LINEAR 1.5V 50MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.077000",Active,ON Semiconductor,MC78LC15NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.29","","",-,DigiKey,MC78LC15NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.07V @ 1mA","12V","","1.5V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC25NTRG/MC78LC25NTRGOSCT-ND/2121006,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 2.5V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.070000",Active,ON Semiconductor,MC78LC25NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.30","","",-,DigiKey,MC78LC25NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.06V @ 1mA","12V","","2.5V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC28NTRG/MC78LC28NTRGOSCT-ND/9086805,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 2.8V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.067000",Active,ON Semiconductor,MC78LC28NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.26","","",-,DigiKey,MC78LC28NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.06V @ 1mA","12V","","2.8V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC40NTRG/MC78LC40NTRGOSCT-ND/2121009,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 4V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.053000",Active,ON Semiconductor,MC78LC40NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",CutTape,Active,"0.79","","",-,DigiKey,MC78LC40NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.038V @ 1mA","12V","","4V"
=Part Number,Datasheet,http://www.onsemi.com/pub/Collateral/MC78LC00-D.PDF,DigiKey Link,http://digikey.com/product-detail/en/on-semiconductor/MC78LC27NTRG/MC78LC27NTRGOSCT-ND/2121007,"","","","","","","","","","80mA","3.6µA","",IC REG LINEAR 2.7V 80MA 5TSOP,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - ON SEMI TSOT-23-5 419AE.PCBLIB,"","",ON SEMI TSOT-23-5 419AE,"","","2020-09-02 01:24:48.033000",Active,ON Semiconductor,MC78LC27NTRG,"1",Surface Mount,"1",-40°C ~ 85°C,Positive,Fixed,"SOT-23-5 Thin, TSOT-23-5",TapeAndReel,Active,"0.30","","",-,DigiKey,MC78LC27NTRGOSCT-ND,"","","","","","","","","","","5-TSOP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - ON SEMI MC78LC00.SCHLIB,ON SEMI MC78LC00,"","","0.06V @ 1mA","12V","","2.7V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965IDD-PBF/LT1965IDD-PBF-ND/1730227,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8DFN,"8-WFDFN Exposed Pad",footprints/Leadless - DFN/PCB - LEADLESS - DFN - LT DFN-8 3X3MM.PCBLIB,"","",LT DFN-8 3X3MM,"","","2019-12-12 06:59:41.193000","0",Linear Technology/Analog Devices,LT1965IDD#PBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-WFDFN Exposed Pad",Tube,Active,"5.23","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965IDD#PBF-ND,"","","","","","","","","","","8-DFN (3x3)",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965EDD-TRPBF/LT1965EDD-TRPBFTR-ND/1767805,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8DFN,"8-WFDFN Exposed Pad",footprints/Leadless - DFN/PCB - LEADLESS - DFN - LT DFN-8 3X3MM.PCBLIB,"","",LT DFN-8 3X3MM,"","","2019-12-12 07:00:06.917000","0",Linear Technology/Analog Devices,LT1965EDD#TRPBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-WFDFN Exposed Pad",TapeAndReel,Active,"2.58","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965EDD#TRPBFTR-ND,"","","","","","","","","","","8-DFN (3x3)",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965IMS8E-TRPBF/LT1965IMS8E-TRPBFTR-ND/1767811,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8MSOP,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",footprints/Leaded - SOP/PCB - LEADED - SOP - LT MSOP-8 MS8E 3X3MM.PCBLIB,"","",LT MSOP-8 MS8E 3X3MM,"","","2019-12-12 07:03:14.227000","0",Linear Technology/Analog Devices,LT1965IMS8E#TRPBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",TapeAndReel,Active,"3.05","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965IMS8E#TRPBFTR-ND,"","","","","","","","","","","8-MSOP-EP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965EMS8E-TRPBF/LT1965EMS8E-TRPBFTR-ND/1767806,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8MSOP,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",footprints/Leaded - SOP/PCB - LEADED - SOP - LT MSOP-8 MS8E 3X3MM.PCBLIB,"","",LT MSOP-8 MS8E 3X3MM,"","","2019-12-12 07:03:52.467000","0",Linear Technology/Analog Devices,LT1965EMS8E#TRPBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",TapeAndReel,Active,"2.66","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965EMS8E#TRPBFTR-ND,"","","","","","","","","","","8-MSOP-EP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965EDD-PBF/LT1965EDD-PBF-ND/1730225,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8DFN,"8-WFDFN Exposed Pad",footprints/Leadless - DFN/PCB - LEADLESS - DFN - LT DFN-8 3X3MM.PCBLIB,"","",LT DFN-8 3X3MM,"","","2019-12-12 07:04:24.570000","0",Linear Technology/Analog Devices,LT1965EDD#PBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-WFDFN Exposed Pad",Tube,Active,"4.56","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965EDD#PBF-ND,"","","","","","","","","","","8-DFN (3x3)",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
=Part Number,Datasheet,http://www.linear.com/docs/25320,DigiKey Link,//digikey.com/product-detail/en/linear-technology-analog-devices/LT1965IMS8E-PBF/LT1965IMS8E-PBF-ND/1730228,"","","","","","","","",Enable,"1.1A","1.1mA","40mA",IC REG LINEAR POS ADJ 1.1A 8MSOP,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",footprints/Leaded - SOP/PCB - LEADED - SOP - LT MSOP-8 MS8E 3X3MM.PCBLIB,"","",LT MSOP-8 MS8E 3X3MM,"","","2019-12-12 07:04:55.513000","0",Linear Technology/Analog Devices,LT1965IMS8E#PBF,"1",Surface Mount,"1",-40°C ~ 125°C,Positive,Adjustable,"8-TSSOP, 8-MSOP (0.118, 3.00mm Width) Exposed Pad",Tube,Active,"5.41","Over Current, Over Temperature, Reverse Polarity","75dB (120Hz)",-,DigiKey,LT1965IMS8E#PBF-ND,"","","","","","","","","","","8-MSOP-EP",symbols/Power - Linear VReg/SCH - POWER - LINEAR VREG - LT LT1965ADJ DD_MS8E.SCHLIB,LT LT1965ADJ DD_MS8E,"","","0.49V @ 1.1A","20V","19.5V","1.2V"
