"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN4N7B8ZD/490-15479-1-ND/6800144,"","","","","","","","","1.2A","","71mOhm Max",FIXED IND 4.7NH 1.2A 71 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","8GHz","0.024 (0.60mm)","4.7nH","100MHz","2020-09-02 01:22:27.447000",Active,Murata Electronics,LQW15AN4N7B8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"204",Active,"0.08","31 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15479-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"4.7nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN7N4G8ZD/490-15575-1-ND/6800240,"","","","","","","","","1.7A","","50mOhm Max",FIXED IND 7.4NH 1.7A 50 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","7GHz","0.024 (0.60mm)","7.4nH","100MHz","2020-09-02 01:22:27.443000",Active,Murata Electronics,LQW15AN7N4G8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"205",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15575-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"7.4nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9114.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN4N7B0ZD/490-16887-1-ND/7595795,"","","","","","","","","750mA","","70mOhm Max",FIXED IND 4.7NH 750MA 70 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","8GHz","0.024 (0.60mm)","4.7nH","100MHz","2020-09-02 01:22:27.440000",Active,Murata Electronics,LQW15AN4N7B0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"206",Active,"0.07","25 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-16887-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"4.7nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN20NG80D/490-14710-1-ND/6606316,"","","","","","","","","800mA","","186mOhm Max",FIXED IND 20NH 800MA 186 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","4.5GHz","0.024 (0.60mm)","20nH","100MHz","2020-09-02 01:22:27.433000",Active,Murata Electronics,LQW15AN20NG80D,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"207",Active,"0.08","30 @ 250MHz","",LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-14710-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"20nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN4N0B8ZD/490-15451-1-ND/6800116,"","","","","","","","","1.95A","","30mOhm Max",FIXED IND 4NH 1.95A 30 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","10GHz","0.024 (0.60mm)","4nH","100MHz","2020-09-02 01:22:27.430000",Active,Murata Electronics,LQW15AN4N0B8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"208",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15451-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"4nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN4N3B8ZD/490-15463-1-ND/6800128,"","","","","","","","","1.8A","","44mOhm Max",FIXED IND 4.3NH 1.8A 44 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","9.6GHz","0.024 (0.60mm)","4.3nH","100MHz","2020-09-02 01:22:27.427000",Active,Murata Electronics,LQW15AN4N3B8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"209",Active,"0.08","32 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15463-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"4.3nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN3N7G8ZD/490-15438-1-ND/6800103,"","","","","","","","","1.95A","","30mOhm Max",FIXED IND 3.7NH 1.95A 30 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","10GHz","0.024 (0.60mm)","3.7nH","100MHz","2020-09-02 01:22:27.423000",Active,Murata Electronics,LQW15AN3N7G8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"210",Active,"0.08","35 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15438-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"3.7nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN39NG8ZD/490-15413-1-ND/6800078,"","","","","","","","","530mA","","456mOhm Max",FIXED IND 39NH 530MA 456 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","3.4GHz","0.024 (0.60mm)","39nH","100MHz","2020-09-02 01:22:27.417000",Active,Murata Electronics,LQW15AN39NG8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"211",Active,"0.08","28 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15413-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"39nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN9N5J8ZD/490-15618-1-ND/6800283,"","","","","","","","","1.4A","","81mOhm Max",FIXED IND 9.5NH 1.4A 81 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","6GHz","0.024 (0.60mm)","9.5nH","100MHz","2020-09-02 01:22:27.413000",Active,Murata Electronics,LQW15AN9N5J8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"212",Active,"0.07","32 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15618-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"9.5nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN27NJ8ZD/490-15374-1-ND/6800039,"","","","","","","","","680mA","","288mOhm Max",FIXED IND 27NH 680MA 288 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","4GHz","0.024 (0.60mm)","27nH","100MHz","2020-09-02 01:22:27.410000",Active,Murata Electronics,LQW15AN27NJ8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"213",Active,"0.07","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15374-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"27nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN2N4G8ZD/490-15386-1-ND/6800051,"","","","","","","","","2.53A","","22mOhm Max",FIXED IND 2.4NH 2.53A 22 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","15.5GHz","0.024 (0.60mm)","2.4nH","100MHz","2020-09-02 01:22:27.403000",Active,Murata Electronics,LQW15AN2N4G8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"214",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15386-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"2.4nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN3N3B8ZD/490-15419-1-ND/6800084,"","","","","","","","","2A","","30mOhm Max",FIXED IND 3.3NH 2A 30 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","14GHz","0.024 (0.60mm)","3.3nH","100MHz","2020-09-02 01:22:27.400000",Active,Murata Electronics,LQW15AN3N3B8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"215",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15419-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"3.3nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN47NG8ZD/490-15449-1-ND/6800114,"","","","","","","","","440mA","","648mOhm Max",FIXED IND 47NH 440MA 648 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","3.2GHz","0.024 (0.60mm)","47nH","100MHz","2020-09-02 01:22:27.397000",Active,Murata Electronics,LQW15AN47NG8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"216",Active,"0.08","25 @ 200MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15449-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"47nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN3N6B80D/490-14713-1-ND/6606319,"","","","","","","","","1.95A","","30mOhm Max",FIXED IND 3.6NH 1.95A 30 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","10GHz","0.024 (0.60mm)","3.6nH","100MHz","2020-09-02 01:22:27.390000",Active,Murata Electronics,LQW15AN3N6B80D,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"217",Active,"0.08","30 @ 250MHz","",LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-14713-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"3.6nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN20NJ8ZD/490-15360-1-ND/6800025,"","","","","","","","","800mA","","186mOhm Max",FIXED IND 20NH 800MA 186 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","4.5GHz","0.024 (0.60mm)","20nH","100MHz","2020-09-02 01:22:27.387000",Active,Murata Electronics,LQW15AN20NJ8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"218",Active,"0.07","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15360-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"20nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9138.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN2N2B8ZD/490-15375-1-ND/6800040,"","","","","","","","","2.53A","","22mOhm Max",FIXED IND 2.2NH 2.53A 22 MOHM,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","15.5GHz","0.024 (0.60mm)","2.2nH","100MHz","2020-09-02 01:22:27.383000",Active,Murata Electronics,LQW15AN2N2B8ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"219",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-15375-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±0.1nH,Wirewound,"2.2nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN14NG80D/490-7624-1-ND/4292153,"","","","","","","","","1.15A","","111mOhm Max",FIXED IND 14NH 1.15A 111 MOHM,"0402 (1006 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","5.2GHz","0.024 (0.60mm)","14nH","100MHz","2020-09-02 01:22:27.380000",Active,Murata Electronics,LQW15AN14NG80D,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1006 Metric)",TapeAndReel,"220",Active,"0.08","31 @ 250MHz","",LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-7624-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"14nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0100.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW15AN11NG80D/490-12788-1-ND/5797757,"","","","","","","","","1.4A","","83mOhm Max",FIXED IND 11NH 1.4A 83 MOHM SMD,"0402 (1005 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0402_1005 RF WW.PCBLIB,"","",IND 0402_1005 RF WW,"","","6.2GHz","0.024 (0.60mm)","11nH","100MHz","2020-09-02 01:22:27.360000",Active,Murata Electronics,LQW15AN11NG80D,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"221",Active,"0.08","32 @ 250MHz","",LQW15,Unshielded,"0.039 L x 0.024 W (1.00mm x 0.60mm)",DigiKey,"490-12788-1-ND","","","","","","","","","","","0402 (1005 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"11nH"
