"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Max)","DC Resistance (DCR) (Max)","Description","Device Package","Features","Filter Type","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","Impedance @ Frequency","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Number of Lines","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value"
=Value,Datasheet,"https://www.chilisin.com/upload/media/product/emi_bead/file/BBSY,BBBK_Series.pdf",DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBBK00201209102Y00/2184-BBBK00201209102Y00CT-ND/10508924,"","","","","","","","","200mA","500mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","1 kOhms @ 100MHz","2020-09-02 01:18:21.277000",Active,Chilisin Electronics,BBBK00201209102Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1886",Active,"0.04","",*,"",DigiKey,"2184-BBBK00201209102Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1 kOhms @ 100MHz"
=Value,Datasheet,"https://www.chilisin.com/upload/media/product/emi_bead/file/BBSY,BBBK_Series.pdf",DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBBK00201209601Y00/2184-BBBK00201209601Y00CT-ND/10509272,"","","","","","","","","300mA","400mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","600 Ohms @ 100MHz","2020-09-02 01:18:21.280000",Active,Chilisin Electronics,BBBK00201209601Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1887",Active,"0.03","",*,"",DigiKey,"2184-BBBK00201209601Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,"https://www.chilisin.com/upload/media/product/emi_bead/file/BBSY,BBBK_Series.pdf",DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBBK00201209121Y00/2184-BBBK00201209121Y00CT-ND/10508930,"","","","","","","","","300mA","250mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","120 Ohms @ 100MHz","2020-09-02 01:18:21.283000",Active,Chilisin Electronics,BBBK00201209121Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1888",Active,"0.03","",*,"",DigiKey,"2184-BBBK00201209121Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBUP_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBUP00201209300Y00/2184-BBUP00201209300Y00CT-ND/10509401,"","","","","","","","","6A","12mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","30 Ohms @ 100MHz","2020-09-02 01:18:21.287000",Active,Chilisin Electronics,BBUP00201209300Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1889",Active,"0.03","",*,"",DigiKey,"2184-BBUP00201209300Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","30 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBUP_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBUP00201209500Y00/2184-BBUP00201209500Y00CT-ND/10509215,"","","","","","","","","6A","15mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","50 Ohms @ 100MHz","2020-09-02 01:18:21.290000",Active,Chilisin Electronics,BBUP00201209500Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1890",Active,"0.03","",*,"",DigiKey,"2184-BBUP00201209500Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","50 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209500Y00/2184-BBPY00201209500Y00CT-ND/10509370,"","","","","","","","","3A","25mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","50 Ohms @ 100MHz","2020-09-02 01:18:21.293000",Active,Chilisin Electronics,BBPY00201209500Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1891",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209500Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","50 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209110Y00/2184-BBPY00201209110Y00CT-ND/10509366,"","","","","","","","","6A","10mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","11 Ohms @ 100MHz","2020-09-02 01:18:21.297000",Active,Chilisin Electronics,BBPY00201209110Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1892",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209110Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","11 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209300Y00/2184-BBPY00201209300Y00CT-ND/10509357,"","","","","","","","","4A","15mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","30 Ohms @ 100MHz","2020-09-02 01:18:21.303000",Active,Chilisin Electronics,BBPY00201209300Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1893",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209300Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","30 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209100Y00/2184-BBPY00201209100Y00CT-ND/10509292,"","","","","","","","","6A","10mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","10 Ohms @ 100MHz","2020-09-02 01:18:21.307000",Active,Chilisin Electronics,BBPY00201209100Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1894",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209100Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","10 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209600Y00/2184-BBPY00201209600Y00CT-ND/10509290,"","","","","","","","","3A","30mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","60 Ohms @ 100MHz","2020-09-02 01:18:21.310000",Active,Chilisin Electronics,BBPY00201209600Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1895",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209600Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","60 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209700Y00/2184-BBPY00201209700Y00CT-ND/10509257,"","","","","","","","","3A","40mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","70 Ohms @ 100MHz","2020-09-02 01:18:21.313000",Active,Chilisin Electronics,BBPY00201209700Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1896",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209700Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","70 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209101Y00/2184-BBPY00201209101Y00CT-ND/10509190,"","","","","","","","","3A","40mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","100 Ohms @ 100MHz","2020-09-02 01:18:21.317000",Active,Chilisin Electronics,BBPY00201209101Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1897",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209101Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","100 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209800Y00/2184-BBPY00201209800Y00CT-ND/10509187,"","","","","","","","","3A","40mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","80 Ohms @ 100MHz","2020-09-02 01:18:21.320000",Active,Chilisin Electronics,BBPY00201209800Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1898",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209800Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","80 Ohms @ 100MHz"
=Value,Datasheet,"https://www.chilisin.com/upload/media/product/emi_bead/file/BBSY,BBBK_Series.pdf",DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBBK00201209301Y00/2184-BBBK00201209301Y00CT-ND/10509433,"","","","","","","","","300mA","300mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","300 Ohms @ 100MHz","2020-09-02 01:18:21.323000",Active,Chilisin Electronics,BBBK00201209301Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1899",Active,"0.02","",*,"",DigiKey,"2184-BBBK00201209301Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","300 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00201209221Y00/2184-BBPY00201209221Y00CT-ND/10509368,"","","","","","","","","2A","80mOhm",EMI BEAD FILETER,"0805 (2012 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0805_2012.PCBLIB,"","",FER 0805_2012,"","","","220 Ohms @ 100MHz","2020-09-02 01:18:21.327000",Active,Chilisin Electronics,BBPY00201209221Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"0805 (2012 Metric)",Unknown,"1900",Active,"0.02","",*,"",DigiKey,"2184-BBPY00201209221Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","220 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611102Y00/2184-BBPY00321611102Y00CT-ND/10509303,"","","","","","","","","1.2A","150mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","1 kOhms @ 100MHz","2020-09-02 01:18:23.997000",Active,Chilisin Electronics,BBPY00321611102Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1901",Active,"0.07","",*,"",DigiKey,"2184-BBPY00321611102Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","1 kOhms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611301Y00/2184-BBPY00321611301Y00CT-ND/10509395,"","","","","","","","","2A","60mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","300 Ohms @ 100MHz","2020-09-02 01:18:24.017000",Active,Chilisin Electronics,BBPY00321611301Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1902",Active,"0.06","",*,"",DigiKey,"2184-BBPY00321611301Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","300 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611601Y00/2184-BBPY00321611601Y00CT-ND/10509381,"","","","","","","","","2A","100mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","600 Ohms @ 100MHz","2020-09-02 01:18:24.020000",Active,Chilisin Electronics,BBPY00321611601Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1903",Active,"0.06","",*,"",DigiKey,"2184-BBPY00321611601Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611121Y00/2184-BBPY00321611121Y00CT-ND/10509174,"","","","","","","","","3A","30mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","120 Ohms @ 100MHz","2020-09-02 01:18:24.023000",Active,Chilisin Electronics,BBPY00321611121Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1904",Active,"0.06","",*,"",DigiKey,"2184-BBPY00321611121Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBUP_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBUP00321611121Y00/2184-BBUP00321611121Y00CT-ND/10509229,"","","","","","","","","6A","12mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","120 Ohms @ 100MHz","2020-09-02 01:18:24.027000",Active,Chilisin Electronics,BBUP00321611121Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1905",Active,"0.05","",*,"",DigiKey,"2184-BBUP00321611121Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBUP_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBUP00321611800Y00/2184-BBUP00321611800Y00CT-ND/10509024,"","","","","","","","","6A","12mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","","80 Ohms @ 100MHz","2020-09-02 01:18:24.030000",Active,Chilisin Electronics,BBUP00321611800Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1906",Active,"0.05","",*,"",DigiKey,"2184-BBUP00321611800Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","80 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611300Y00/2184-BBPY00321611300Y00CT-ND/10509447,"","","","","","","","","4A","15mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","0.051 (1.30mm)","30 Ohms @ 100MHz","2020-09-02 01:18:24.037000",Active,Chilisin Electronics,BBPY00321611300Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1907",Active,"0.04","",*,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2184-BBPY00321611300Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","30 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611500Y00/2184-BBPY00321611500Y00CT-ND/10509446,"","","","","","","","","4A","20mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","0.051 (1.30mm)","50 Ohms @ 100MHz","2020-09-02 01:18:24.040000",Active,Chilisin Electronics,BBPY00321611500Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1908",Active,"0.04","",*,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2184-BBPY00321611500Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","50 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611101Y00/2184-BBPY00321611101Y00CT-ND/10509209,"","","","","","","","","3A","30mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","0.051 (1.30mm)","100 Ohms @ 100MHz","2020-09-02 01:18:24.043000",Active,Chilisin Electronics,BBPY00321611101Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1909",Active,"0.04","",*,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2184-BBPY00321611101Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","100 Ohms @ 100MHz"
=Value,Datasheet,https://www.chilisin.com/upload/media/product/emi_bead/file/BBPY_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/chilisin-electronics/BBPY00321611600Y00/2184-BBPY00321611600Y00CT-ND/10509020,"","","","","","","","","4A","20mOhm",EMI BEAD FILETER,"1206 (3216 Metric)","","",footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 1206_3216.PCBLIB,"","",FER 1206_3216,"","","0.051 (1.30mm)","60 Ohms @ 100MHz","2020-09-02 01:18:24.047000",Active,Chilisin Electronics,BBPY00321611600Y00,"1",Surface Mount,"1",-55°C ~ 125°C,"1206 (3216 Metric)",Unknown,"1910",Active,"0.04","",*,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"2184-BBPY00321611600Y00CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","60 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz0603-h_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ0603S121HTD25/445-MMZ0603S121HTD25CT-ND/13147398,"","","","","","","","","480mA","220mOhm","CHIP BEADS FOR AUTOMOTIVE, FOR G","","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0201_0603.PCBLIB,"","",FER 0201_0603,"","","0.013 (0.33mm)","120 Ohms @ 100MHz","2020-08-30 20:58:24.690000",Active,TDK Corporation,MMZ0603S121HTD25,"1",Surface Mount,"1","","0201 (0603 Metric)",TapeAndReel,"1911","","0.03",AEC-Q200,MMZ-H,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"445-MMZ0603S121HTD25CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","120 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz0603-h_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ0603S601HTD25/445-MMZ0603S601HTD25CT-ND/13147396,"","","","","","","","","280mA","750mOhm","CHIP BEADS FOR AUTOMOTIVE, FOR G","","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0201_0603.PCBLIB,"","",FER 0201_0603,"","","0.013 (0.33mm)","600 Ohms @ 100MHz","2020-08-30 20:58:24.707000",Active,TDK Corporation,MMZ0603S601HTD25,"1",Surface Mount,"1","","0201 (0603 Metric)",TapeAndReel,"1912","","0.03",AEC-Q200,MMZ-H,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"445-MMZ0603S601HTD25CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","600 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz0603_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ0603Y750CTD25/445-MMZ0603Y750CTD25CT-ND/13147395,"","","","","","","","","300mA","350mOhm","CHIP BEADS FOR AUTOMOTIVE, FOR G","","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0201_0603.PCBLIB,"","",FER 0201_0603,"","","0.013 (0.33mm)","75 Ohms @ 100MHz","2020-08-30 20:58:24.710000",Active,TDK Corporation,MMZ0603Y750CTD25,"1",Surface Mount,"1","","0201 (0603 Metric)",TapeAndReel,"1913","","0.03",AEC-Q200,MMZ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"445-MMZ0603Y750CTD25CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","75 Ohms @ 100MHz"
=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/beads_automotive_signal_mmz0603_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/MMZ0603F100CTD25/445-MMZ0603F100CTD25CT-ND/13147394,"","","","","","","","","200mA","500mOhm","CHIP BEADS FOR AUTOMOTIVE, FOR G","","",Signal Line,footprints/Ferrite - Chip/PCB - FERRITE - CHIP - FER 0201_0603.PCBLIB,"","",FER 0201_0603,"","","0.013 (0.33mm)","10 Ohms @ 100MHz","2020-08-30 20:58:24.723000",Active,TDK Corporation,MMZ0603F100CTD25,"1",Surface Mount,"1","","0201 (0603 Metric)",TapeAndReel,"1914","","0.03",AEC-Q200,MMZ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"445-MMZ0603F100CTD25CT-ND","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - FERRITE CHIP.SCHLIB,FERRITE CHIP,"","10 Ohms @ 100MHz"
