"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"0.15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C5750JB2J154M160KA/445-12005-1-ND/3953671,"","","","","","","","",CAP CER 0.15UF 630V JB 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.743000","","",Active,TDK Corporation,C5750JB2J154M160KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.37","",C,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"445-12005-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.071 (1.80mm)",±20%,"","0.15uF","630V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X105K1RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X105K1RAC7800/399-16344-1-ND/7652872,"","","","","","","","",CAP CER 1UF 100V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.720000","","",Active,KEMET,C2220X105K1RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.22","",SMD Comm X7R Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16344-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","100V"
General Purpose,"0.015uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C153KFRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C153KFRACTU/399-7310-1-ND/3439422,"","","","","","","","",CAP CER 0.015UF 1.5KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.703000","","",Active,KEMET,C2220C153KFRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.85","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-7310-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.015uF","1500V (1.5kV)"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRJ55DR72E105KWJ1-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRJ55DR72E105KWJ1L/490-13318-1-ND/5973330,"","","","","","","","",CAP CER 1UF 250V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.680000","","",Active,Murata Electronics,GRJ55DR72E105KWJ1L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.76","",GRJ,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-13318-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","1uF","250V"
Boardflex Sensitive,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRJ55DR73A104KWJ1-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRJ55DR73A104KWJ1L/490-11966-1-ND/5403181,"","","","","","","","",CAP CER 0.1UF 1KV X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.667000","","",Active,Murata Electronics,GRJ55DR73A104KWJ1L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.76","",GRJ,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-11966-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","0.1uF","1000V (1kV)"
"Automotive, Boardflex Sensitive","0.47uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GCJ55DR72E474KXJ1L/490-5605-1-ND/2380359,"","","","","","","","",CAP CER 0.47UF 250V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.647000","","",Active,Murata Electronics,GCJ55DR72E474KXJ1L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.81",AEC-Q200,GCJ,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5605-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","0.47uF","250V"
Boardflex Sensitive,"0.047uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X473KFRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X473KFRAC7800/399-16415-1-ND/7803607,"","","","","","","","",CAP CER 0.047UF 1.5KV X7R 2220 F,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.630000","","",Active,KEMET,C2220X473KFRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.82","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16415-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.047uF","1500V (1.5kV)"
General Purpose,"5600pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C562KHRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C562KHRAC7800/399-15244-1-ND/7382793,"","","","","","","","",CAP CER 5600PF 3KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.607000","","",Active,KEMET,C2220C562KHRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.90","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-15244-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","5600pF","3000V (3kV)"
Automotive,"0.47uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355DD72E474KX01L/490-14010-1-ND/6155840,"","","","","","","","",CAP CER 0.47UF 250V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.603000","","",Active,Murata Electronics,GC355DD72E474KX01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.90",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14010-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.47uF","250V"
Boardflex Sensitive,"4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X472KHRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X472KHRAC7800/399-13493-1-ND/6126229,"","","","","","","","",CAP CER 4700PF 3KV X7R 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.590000","","",Active,KEMET,C2220X472KHRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.93","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-13493-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","4700pF","3000V (3kV)"
Automotive,"0.15uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355DD72J154KX01L/490-14013-1-ND/6155843,"","","","","","","","",CAP CER 0.15UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.587000","","",Active,Murata Electronics,GC355DD72J154KX01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.94",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14013-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.15uF","630V"
Automotive,"0.1uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355DD72J104KX01L/490-14012-1-ND/6155842,"","","","","","","","",CAP CER 0.1UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.570000","","",Active,Murata Electronics,GC355DD72J104KX01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.94",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14012-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.1uF","630V"
General Purpose,"0.15uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355DD72J154KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GR355DD72J154KW01L/490-5744-1-ND/2712287,"","","","","","","","",CAP CER 0.15UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.563000","","",Active,Murata Electronics,GR355DD72J154KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.96","",GR3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5744-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.15uF","630V"
General Purpose,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355DD72J104KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GR355DD72J104KW01L/490-5743-1-ND/2712286,"","","","","","","","",CAP CER 0.1UF 630V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.547000","","",Active,Murata Electronics,GR355DD72J104KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.96","",GR3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5743-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.1uF","630V"
Automotive,"0.47uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC355DD72W474KX01L/490-14016-1-ND/6155846,"","","","","","","","",CAP CER 0.47UF 450V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.543000","","",Active,Murata Electronics,GC355DD72W474KX01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.06",AEC-Q200,GC3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-14016-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.47uF","450V"
General Purpose,"0.47uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GR355DD72W474KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GR355DD72W474KW01L/490-5747-1-ND/2712290,"","","","","","","","",CAP CER 0.47UF 450V X7T 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.530000","","",Active,Murata Electronics,GR355DD72W474KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.11","",GR3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5747-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.079 (2.00mm)",±10%,"","0.47uF","450V"
General Purpose,"0.1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C104KCRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C104KCRACTU/399-7128-1-ND/3439501,"","","","","","","","",CAP CER 0.1UF 500V X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.520000","","",Active,KEMET,C2220C104KCRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.21","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-7128-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","0.1uF","500V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X105K2RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X105K2RAC7800/399-13244-1-ND/5879398,"","","","","","","","",CAP CER 1UF 200V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.507000","","",Active,KEMET,C2220X105K2RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.29","",SMD Comm X7R Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-13244-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","200V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X105KARAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X105KARAC7800/399-16347-1-ND/7652875,"","","","","","","","",CAP CER 1UF 250V X7R 2220 10% FL,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.487000","","",Active,KEMET,C2220X105KARAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.42","",SMD Comm X7R Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16347-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","1uF","250V"
"Bypass, Decoupling","2.2uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C225K5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C225K5RAC7800/399-14742-1-ND/7104034,"","","","","","","","",CAP CER 2.2UF 50V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.470000","","",Active,KEMET,C2220C225K5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.56","",SMD Comm X7R,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-14742-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","2.2uF","50V"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C103KDRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C103KDRACTU/399-7309-1-ND/3439520,"","","","","","","","",CAP CER 10000PF 1KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.470000","","",Active,KEMET,C2220C103KDRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.74","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-7309-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","10000pF","1000V (1kV)"
General Purpose,"0.033uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C333KDRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C333KDRACTU/399-7316-1-ND/3439498,"","","","","","","","",CAP CER 0.033UF 1KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.453000","","",Active,KEMET,C2220C333KDRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.76","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-7316-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.033uF","1000V (1kV)"
Boardflex Sensitive,"330pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X331JFGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X331JFGACTU/399-11235-1-ND/4376860,"","","","","","","","",CAP CER 330PF 1.5KV C0G/NP0 2220,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.437000","","",Active,KEMET,C2220X331JFGACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.91","",SMD Comm C0G HV Flex,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-11235-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.061 (1.55mm)",±5%,"","330pF","1500V (1.5kV)"
"Automotive, Bypass, Decoupling","4.7uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C475K5RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C475K5RACAUTO/399-15989-1-ND/7516488,"","","","","","","","",CAP CER 4.7UF 50V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.413000","","",Active,KEMET,C2220C475K5RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.86",AEC-Q200,SMD Auto X7R,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-15989-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","4.7uF","50V"
General Purpose,"2200pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C222KGRACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C222KGRACTU/399-7312-1-ND/3439423,"","","","","","","","",CAP CER 2200PF 2KV X7R 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.400000","","",Active,KEMET,C2220C222KGRACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.93","",SMD Comm X7R HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-7312-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","2200pF","2000V (2kV)"
"Bypass, Decoupling","4.7uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C475K5RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C475K5RAC7800/399-16391-1-ND/7795471,"","","","","","","","",CAP CER 4.7UF 50V X7R 10% 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.380000","","",Active,KEMET,C2220C475K5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"2.04","",SMD Comm X7R,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-16391-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","4.7uF","50V"
General Purpose,"2700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220C272KBGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220C272KBGACTU/399-5561-1-ND/2033923,"","","","","","","","",CAP CER 2700PF 630V C0G/NP0 2220,"2220 (5750 Metric)","","Low ESL, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.363000","","",Active,KEMET,C2220C272KBGACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"2.02","",SMD Comm C0G HV,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"399-5561-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±10%,"","2700pF","630V"
Safety,"4700pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355DR7GF472KW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GA355DR7GF472KW01L/490-3482-1-ND/789316,"","","","","","","","",CAP CER 4700PF 250VAC X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.357000","","",Active,Murata Electronics,GA355DR7GF472KW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.65","X1, Y2",GA3,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-3482-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","4700pF","250VAC"
SMPS Filtering,"0.1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA255DR7E2104MW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GA255DR7E2104MW01L/490-7746-1-ND/4357958,"","","","","","","","",CAP CER 0.1UF 250VAC X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.337000","","",Active,Murata Electronics,GA255DR7E2104MW01L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.66","",GA2,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-7746-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±20%,"","0.1uF","250V"
Boardflex Sensitive,"6800pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X682KHRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X682KHRAC7800/399-16414-1-ND/7803606,"","","","","","","","",CAP CER 6800PF 3KV X7R 2220 FLEX,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.327000","","",Active,KEMET,C2220X682KHRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.79","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16414-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.061 (1.55mm)",±10%,"","6800pF","3000V (3kV)"
Boardflex Sensitive,"0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C2220X224KBRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C2220X224KBRAC7800/399-16416-1-ND/7803608,"","","","","","","","",CAP CER 0.22UF 630V X7R 2220 FLE,"2220 (5750 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.317000","","",Active,KEMET,C2220X224KBRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.81","",SMD Comm X7R HV Flex,"0.232 L x 0.197 W (5.90mm x 5.00mm)",DigiKey,"399-16416-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.22uF","630V"
"Automotive, Boardflex Sensitive","0.1uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GCJ55DR72J104KXJ1L/490-5617-1-ND/2380371,"","","","","","","","",CAP CER 0.1UF 630V X7R 2220,"2220 (5750 Metric)","",Soft Termination,,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.300000","","",Active,Murata Electronics,GCJ55DR72J104KXJ1L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"0.85",AEC-Q200,GCJ,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"490-5617-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","0.1uF","630V"
General Purpose,"1uF",=Value,Datasheet,http://datasheets.avx.com/TipAndRing.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/2220PC105KAT1A/478-4740-1-ND/1795341,"","","","","","","","",CAP CER 1UF 250V X7R 2220,"2220 (5750 Metric)","","",,,,"C2220N,C2220L,C2220M",,,"","2020-09-02 01:11:17.283000","","",Active,AVX Corporation,"2220PC105KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"2220 (5750 Metric)",TapeAndReel,Active,"1.00","",-,"0.224 L x 0.197 W (5.70mm x 5.00mm)",DigiKey,"478-4740-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.079 (2.00mm)",±10%,"","1uF","250V"
