"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
"RF, Microwave, High Frequency","1.5pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885392004004/732-13218-1-ND/9816429,"","","","","","","","",CAP CER 1.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:59.010000","","",Active,Würth Elektronik,"885392004004","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"32",Active,"0.03","",WCAP-CSRF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"732-13218-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","1.5pF","25V"
"RF, Microwave, High Frequency","2.2pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885392004005/732-13219-1-ND/9816430,"","","","","","","","",CAP CER 2.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:59.007000","","",Active,Würth Elektronik,"885392004005","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"33",Active,"0.03","",WCAP-CSRF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"732-13219-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.2pF","25V"
"RF, Microwave, High Frequency","2.7pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885392004006/732-13220-1-ND/9816431,"","","","","","","","",CAP CER 2.7PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:59.003000","","",Active,Würth Elektronik,"885392004006","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"34",Active,"0.03","",WCAP-CSRF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"732-13220-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","2.7pF","25V"
"RF, Microwave, High Frequency","3.3pF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885392004007/732-13221-1-ND/9816432,"","","","","","","","",CAP CER 3.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.993000","","",Active,Würth Elektronik,"885392004007","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"35",Active,"0.03","",WCAP-CSRF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"732-13221-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","3.3pF","25V"
"RF, Microwave, High Frequency","6.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H6R8CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H6R8CB01D/490-17209-1-ND/7602208,"","","","","","","","",CAP CER 6.8PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.990000","","",Active,Murata Electronics,GJM0335C1H6R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"36",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17209-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.8pF","50V"
"RF, Microwave, High Frequency","5.8pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R8CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R8CB01D/490-17258-1-ND/7602257,"","","","","","","","",CAP CER 5.8PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.987000","","",Active,Murata Electronics,GJM0335C1E5R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"37",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17258-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.8pF","25V"
"RF, Microwave, High Frequency","9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R0CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R0CB01D/490-17290-1-ND/7602289,"","","","","","","","",CAP CER 9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.987000","","",Active,Murata Electronics,GJM0335C1E9R0CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"38",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17290-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9pF","25V"
"RF, Microwave, High Frequency","13pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C130J3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C130J3GAC/399-6149-1-ND/2732122,"","","","","","","","",CAP CER 13PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.983000","","",Active,KEMET,CBR02C130J3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"39",Active,"0.04","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-6149-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","13pF","25V"
"RF, Microwave, High Frequency","6pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C609B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C609B3GAC/399-8573-1-ND/3479339,"","","","","","","","",CAP CER 6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.980000","","",Active,KEMET,CBR02C609B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"40",Active,"0.04","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8573-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","6pF","25V"
"RF, Microwave, High Frequency","9pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C909B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C909B3GAC/399-8575-1-ND/3479367,"","","","","","","","",CAP CER 9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.977000","","",Active,KEMET,CBR02C909B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"41",Active,"0.04","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8575-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","9pF","25V"
"RF, Microwave, High Frequency","8.2pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C829B3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C829B3GAC/399-8565-1-ND/3479343,"","","","","","","","",CAP CER 8.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.973000","","",Active,KEMET,CBR02C829B3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"42",Active,"0.04","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8565-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","8.2pF","25V"
"RF, Microwave, High Frequency","12pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C120F3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C120F3GAC/399-8604-1-ND/3479361,"","","","","","","","",CAP CER 12PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.973000","","",Active,KEMET,CBR02C120F3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"43",Active,"0.09","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8604-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±1%,"","12pF","25V"
"RF, Microwave, High Frequency","6.5pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E6R5CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E6R5CB01D/490-17265-1-ND/7602264,"","","","","","","","",CAP CER 6.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.970000","","",Active,Murata Electronics,GJM0335C1E6R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"44",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17265-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.5pF","25V"
"RF, Microwave, High Frequency","5.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R3CB01D/490-17194-1-ND/7602193,"","","","","","","","",CAP CER 5.3PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.970000","","",Active,Murata Electronics,GJM0335C1H5R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"45",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17194-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.3pF","50V"
"RF, Microwave, High Frequency","5.5pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R5CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R5CB01D/490-17255-1-ND/7602254,"","","","","","","","",CAP CER 5.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.967000","","",Active,Murata Electronics,GJM0335C1E5R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"46",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17255-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.5pF","25V"
"RF, Microwave, High Frequency","5.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R8CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R8CB01D/490-17199-1-ND/7602198,"","","","","","","","",CAP CER 5.8PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.963000","","",Active,Murata Electronics,GJM0335C1H5R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"47",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17199-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.8pF","50V"
"RF, Microwave, High Frequency","9.9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R9CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R9CB01D/490-17299-1-ND/7602298,"","","","","","","","",CAP CER 9.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.963000","","",Active,Murata Electronics,GJM0335C1E9R9CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"48",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17299-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.9pF","25V"
"RF, Microwave, High Frequency","7.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R1CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R1CB01D/490-17271-1-ND/7602270,"","","","","","","","",CAP CER 7.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.960000","","",Active,Murata Electronics,GJM0335C1E7R1CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"49",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17271-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.1pF","25V"
"RF, Microwave, High Frequency","5.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E5R4CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R4CB01D/490-17254-1-ND/7602253,"","","","","","","","",CAP CER 5.4PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.957000","","",Active,Murata Electronics,GJM0335C1E5R4CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"50",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17254-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.4pF","25V"
"RF, Microwave, High Frequency","8.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R5CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E8R5CB01D/490-17285-1-ND/7602284,"","","","","","","","",CAP CER 8.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.953000","","",Active,Murata Electronics,GJM0335C1E8R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"51",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17285-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","8.5pF","25V"
"RF, Microwave, High Frequency","7.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R6CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R6CB01D/490-17276-1-ND/7602275,"","","","","","","","",CAP CER 7.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.953000","","",Active,Murata Electronics,GJM0335C1E7R6CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"52",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17276-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.6pF","25V"
"RF, Microwave, High Frequency","5.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R5CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R5CB01D/490-17196-1-ND/7602195,"","","","","","","","",CAP CER 5.5PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.950000","","",Active,Murata Electronics,GJM0335C1H5R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"53",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17196-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.5pF","50V"
"RF, Microwave, High Frequency","9.5pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R5CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R5CB01D/490-17295-1-ND/7602294,"","","","","","","","",CAP CER 9.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.947000","","",Active,Murata Electronics,GJM0335C1E9R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"54",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17295-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.5pF","25V"
"RF, Microwave, High Frequency","9.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R1CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R1CB01D/490-17291-1-ND/7602290,"","","","","","","","",CAP CER 9.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.947000","","",Active,Murata Electronics,GJM0335C1E9R1CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"55",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17291-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.1pF","25V"
"RF, Microwave, High Frequency","7.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R2CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R2CB01D/490-17272-1-ND/7602271,"","","","","","","","",CAP CER 7.2PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.943000","","",Active,Murata Electronics,GJM0335C1E7R2CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"56",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17272-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.2pF","25V"
"RF, Microwave, High Frequency","1.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E1R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E1R3CB01D/490-3056-1-ND/702322,"","","","","","","","",CAP CER 1.3PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.940000","","",Active,Murata Electronics,GJM0335C1E1R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"57",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-3056-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","1.3pF","25V"
"RF, Microwave, High Frequency","8.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R4CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E8R4CB01D/490-17284-1-ND/7602283,"","","","","","","","",CAP CER 8.4PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.937000","","",Active,Murata Electronics,GJM0335C1E8R4CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"58",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17284-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","8.4pF","25V"
"RF, Microwave, High Frequency","7.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R8CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R8CB01D/490-17278-1-ND/7602277,"","","","","","","","",CAP CER 7.8PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.933000","","",Active,Murata Electronics,GJM0335C1E7R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"59",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17278-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.8pF","25V"
"RF, Microwave, High Frequency","8.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E8R6CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E8R6CB01D/490-17286-1-ND/7602285,"","","","","","","","",CAP CER 8.6PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.933000","","",Active,Murata Electronics,GJM0335C1E8R6CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"60",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17286-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","8.6pF","25V"
"RF, Microwave, High Frequency","5.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R1CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R1CB01D/490-17192-1-ND/7602191,"","","","","","","","",CAP CER 5.1PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201_RF-N,C0201_RF-L,C0201_RF-L",,,"","2020-09-02 01:16:58.930000","","",Active,Murata Electronics,GJM0335C1H5R1CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"61",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17192-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.1pF","50V"
