"Absolute Pull Range (APR)","Base Resonator","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Supply (Max)","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Function","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Output","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Spread Spectrum Bandwidth","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value","Voltage - Supply"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-50.000MHZ-LY-T/535-11176-1-ND/2624308,"","","","","","","","","16mA",MEMS OSC XO 50.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","50MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.390000",Active,Abracon LLC,ASDMB-50.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"90",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11176-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"50MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-24.000MHZ-LY-T/535-11186-1-ND/2624280,"","","","","","","","","16mA",MEMS OSC XO 24.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","24MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.383000",Active,Abracon LLC,ASDMB-24.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"91",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11186-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"24MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-25.000MHZ-XY-T/535-11157-1-ND/2624285,"","","","","","","","","16mA",MEMS OSC XO 25.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","25MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.380000",Active,Abracon LLC,ASDMB-25.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"92",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11157-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"25MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-27.000MHZ-XY-T/535-11159-1-ND/2624289,"","","","","","","","","16mA",MEMS OSC XO 27.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","27MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.377000",Active,Abracon LLC,ASDMB-27.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"93",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11159-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"27MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-20.000MHZ-XY-T/535-11154-1-ND/2624279,"","","","","","","","","16mA",MEMS OSC XO 20.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","20MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.373000",Active,Abracon LLC,ASDMB-20.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"94",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11154-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"20MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-26.000MHZ-XY-T/535-11158-1-ND/2624287,"","","","","","","","","16mA",MEMS OSC XO 26.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","26MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.370000",Active,Abracon LLC,ASDMB-26.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"95",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11158-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"26MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-50.000MHZ-XY-T/535-11167-1-ND/2624309,"","","","","","","","","16mA",MEMS OSC XO 50.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","50MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.363000",Active,Abracon LLC,ASDMB-50.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"96",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11167-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"50MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-10.000MHZ-XY-T/535-11171-1-ND/2624257,"","","","","","","","","16mA",MEMS OSC XO 10.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","10MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.360000",Active,Abracon LLC,ASDMB-10.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"97",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11171-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"10MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-48.000MHZ-XY-T/535-11144-1-ND/2624307,"","","","","","","","","16mA",MEMS OSC XO 48.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","48MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.353000",Active,Abracon LLC,ASDMB-48.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"98",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11144-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"48MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-100.000MHZ-XY-T/535-11147-1-ND/2624259,"","","","","","","","","16mA",MEMS OSC XO 100.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","100MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.350000",Active,Abracon LLC,ASDMB-100.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"99",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11147-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"100MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-100.000MHZ-LY-T/535-11203-1-ND/2624258,"","","","","","","","","16mA",MEMS OSC XO 100.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","100MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.337000",Active,Abracon LLC,ASDMB-100.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"100",Active,"2.09","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11203-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"100MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-125.000MHZ-XY-T/535-11149-1-ND/2624265,"","","","","","","","","16mA",MEMS OSC XO 125.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","125MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.317000",Active,Abracon LLC,ASDMB-125.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"101",Active,"2.14","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11149-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"125MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-11.0592MHZ-LY-T/535-11179-1-ND/2624260,"","","","","","","","","16mA",MEMS OSC XO 11.0592MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","11.0592MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.310000",Active,Abracon LLC,ASDMB-11.0592MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"102",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11179-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"11.0592MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-4.000MHZ-LY-T/535-11175-1-ND/2624302,"","","","","","","","","16mA",MEMS OSC XO 4.0000MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","4MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.297000",Active,Abracon LLC,ASDMB-4.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"103",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11175-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"4MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-32.000MHZ-LY-T/535-11194-1-ND/2624296,"","","","","","","","","16mA",MEMS OSC XO 32.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","32MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.293000",Active,Abracon LLC,ASDMB-32.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"104",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11194-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"32MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-14.7456MHZ-LY-T/535-11182-1-ND/2624270,"","","","","","","","","16mA",MEMS OSC XO 14.7456MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","14.7456MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.277000",Active,Abracon LLC,ASDMB-14.7456MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"105",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11182-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"14.7456MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-24.576MHZ-LY-T/535-11187-1-ND/2624282,"","","","","","","","","16mA",MEMS OSC XO 24.5760MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","24.576MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.260000",Active,Abracon LLC,ASDMB-24.576MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"106",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11187-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"24.576MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-7.3728MHZ-LY-T/535-11200-1-ND/2624312,"","","","","","","","","16mA",MEMS OSC XO 7.3728MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","7.3728MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.237000",Active,Abracon LLC,ASDMB-7.3728MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"107",Active,"1.87","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11200-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"7.3728MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-29.4912MHZ-XY-T/535-11160-1-ND/2624291,"","","","","","","","","16mA",MEMS OSC XO 29.4912MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","29.4912MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.217000",Active,Abracon LLC,ASDMB-29.4912MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"108",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11160-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"29.4912MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-33.000MHZ-XY-T/535-11164-1-ND/2624299,"","","","","","","","","16mA",MEMS OSC XO 33.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","33MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.193000",Active,Abracon LLC,ASDMB-33.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"109",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11164-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"33MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-7.3728MHZ-XY-T/535-11169-1-ND/2624313,"","","","","","","","","16mA",MEMS OSC XO 7.3728MHZ LVCMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","7.3728MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.173000",Active,Abracon LLC,ASDMB-7.3728MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"110",Active,"1.96","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11169-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"7.3728MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-133.333MHZ-LY-T/535-11181-1-ND/2624266,"","","","","","","","","16mA",MEMS OSC XO 133.3330MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","133.333MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.157000",Active,Abracon LLC,ASDMB-133.333MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"111",Active,"2.09","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11181-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"133.333MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASDMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASDMB-80.000MHZ-LY-T/535-11202-1-ND/2624318,"","","","","","","","","16mA",MEMS OSC XO 80.0000MHZ LVCMOS,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASDMB.PCBLIB,"","",ABRACON ASDMB,"","","80MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:49.137000",Active,Abracon LLC,ASDMB-80.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,LVCMOS,"4-SMD, No Lead",TapeAndReel,"112",Active,"2.09","","ASDMB, Pure Silicon™","0.098 L x 0.079 W (2.50mm x 2.00mm)","",DigiKey,"535-11202-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASDMB.SCHLIB,ABRACON MEMS ASDMB,XO (Standard),"80MHz","1.8V ~ 3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASEseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASE-24.576MHZ-ET/535-9986-1-ND/2001609,"","","","","","","","","13mA",XTAL OSC XO 24.5760MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASE.PCBLIB,"","",ABRACON ASE,"","","24.576MHz",±100ppm,Enable/Disable,"0.047 (1.20mm)","2020-09-02 01:21:50.790000",Active,Abracon LLC,ASE-24.576MHZ-ET,"1",Surface Mount,-20°C ~ 70°C,CMOS,"4-SMD, No Lead",TapeAndReel,"113",Active,"0.94","",ASE,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9986-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON XO ASE.SCHLIB,ABRACON XO ASE,XO (Standard),"24.576MHz","3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASEseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASE-48.000MHZ-ET/535-9995-1-ND/2001618,"","","","","","","","","19mA",XTAL OSC XO 48.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASE.PCBLIB,"","",ABRACON ASE,"","","48MHz",±100ppm,Enable/Disable,"0.047 (1.20mm)","2020-09-02 01:21:50.787000",Active,Abracon LLC,ASE-48.000MHZ-ET,"1",Surface Mount,-20°C ~ 70°C,CMOS,"4-SMD, No Lead",TapeAndReel,"114",Active,"0.94","",ASE,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9995-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON XO ASE.SCHLIB,ABRACON XO ASE,XO (Standard),"48MHz","3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASEseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASE-50.000MHZ-ET/535-9996-1-ND/2001619,"","","","","","","","","19mA",XTAL OSC XO 50.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASE.PCBLIB,"","",ABRACON ASE,"","","50MHz",±100ppm,Enable/Disable,"0.047 (1.20mm)","2020-09-02 01:21:50.780000",Active,Abracon LLC,ASE-50.000MHZ-ET,"1",Surface Mount,-20°C ~ 70°C,CMOS,"4-SMD, No Lead",TapeAndReel,"115",Active,"0.94","",ASE,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9996-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON XO ASE.SCHLIB,ABRACON XO ASE,XO (Standard),"50MHz","3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASEseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASE-20.000MHZ-LC-T/535-9565-1-ND/1237032,"","","","","","","","","7mA",XTAL OSC XO 20.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASE.PCBLIB,"","",ABRACON ASE,"","","20MHz",±50ppm,Enable/Disable,"0.047 (1.20mm)","2020-09-02 01:21:50.773000",Active,Abracon LLC,ASE-20.000MHZ-LC-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"116",Active,"0.96","",ASE,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9565-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON XO ASE.SCHLIB,ABRACON XO ASE,XO (Standard),"20MHz","3.3V"
