"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","Impedance","LastUpdated","Lead Spacing","Lifecycle Status","Lifetime @ Temp","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Ripple Current @ High Frequency","Ripple Current @ Low Frequency","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Surface Mount Land Size","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"4.7uF",=Value,Datasheet,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+10SVP4R7M+8+WW,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/10SVP4R7M/P16437CT-ND/4204219,"","","","","","","","",CAP ALUM POLY 4.7UF 20% 10V SMD,"Radial, Can - SMD","240mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 4.3MM H5.5MM.PCBLIB,"","",CAP ALSMD POLY 4.3MM H5.5MM,"","","0.217 (5.50mm)","","2020-09-02 01:22:02.207000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,"10SVP4R7M","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1874",Active,"0.35","","670mA @ 100kHz","33.5mA @ 120Hz","OS-CON™, SVP","0.157 Dia (4.00mm)",DigiKey,P16437CT-ND,"","","","","","","","","","","0.169 L x 0.169 W (4.30mm x 4.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"4.7uF","10V"
General Purpose,"3.3uF",=Value,Datasheet,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP3R3M+8+WW,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/16SVP3R3M/P16465CT-ND/4204260,"","","","","","","","",CAP ALUM POLY 3.3UF 20% 16V SMD,"Radial, Can - SMD","260mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 4.3MM H5.5MM.PCBLIB,"","",CAP ALSMD POLY 4.3MM H5.5MM,"","","0.217 (5.50mm)","","2020-09-02 01:22:02.187000","",Active,"2000 Hrs @ 105°C",Panasonic Electronic Components,"16SVP3R3M","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1875",Active,"0.35","","660mA @ 100kHz","33mA @ 120Hz","OS-CON™, SVP","0.157 Dia (4.00mm)",DigiKey,P16465CT-ND,"","","","","","","","","","","0.169 L x 0.169 W (4.30mm x 4.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"3.3uF","16V"
General Purpose,"150uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXF6R3ARA151ME40G/565-APXF6R3ARA151ME40GCT-ND/5824846,"","","","","","","","",CAP ALUM POLY 150UF 20% 6.3V SMD,"Radial, Can - SMD","20mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.2MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.2MM,"","","0.165 (4.20mm)","","2020-09-02 01:22:02.857000","",Active,"3000 Hrs @ 105°C",United Chemi-Con,APXF6R3ARA151ME40G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1876",Active,"0.21","","2.7A @ 100kHz","",NPCAP™-PXF,"0.197 Dia (5.00mm)",DigiKey,"565-APXF6R3ARA151ME40GCT-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"150uF","6.3V"
General Purpose,"220uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXF2R5ARA221ME40G/565-4329-1-ND/5824844,"","","","","","","","",CAP ALUM POLY 220UF 20% 2.5V SMD,"Radial, Can - SMD","12mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.2MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.2MM,"","","0.165 (4.20mm)","","2020-09-02 01:22:02.837000","",Active,"3000 Hrs @ 105°C",United Chemi-Con,APXF2R5ARA221ME40G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1877",Active,"0.22","","3.3A @ 100kHz","",NPCAP™-PXF,"0.197 Dia (5.00mm)",DigiKey,"565-4329-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","2.5V"
General Purpose,"47uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C175.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/16SVPG47M/P18930CT-ND/5719743,"","","","","","","","",CAP ALUM POLY 47UF 20% 16V SMD,"Radial, Can - SMD","25mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.5MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.5MM,"","","0.177 (4.50mm)","","2020-09-02 01:22:03.253000","",Active,"5000 Hrs @ 105°C",Panasonic Electronic Components,"16SVPG47M","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1878",Active,"0.40","","3.2A @ 100kHz","160mA @ 120Hz","OS-CON™, SVPG","0.197 Dia (5.00mm)",DigiKey,P18930CT-ND,"","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF","16V"
General Purpose,"15uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C175.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/25SVPG15M/P18932CT-ND/5719745,"","","","","","","","",CAP ALUM POLY 15UF 20% 25V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.5MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.5MM,"","","0.177 (4.50mm)","","2020-09-02 01:22:03.230000","",Active,"5000 Hrs @ 105°C",Panasonic Electronic Components,"25SVPG15M","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1879",Active,"0.40","","2.8A @ 100kHz","140mA @ 120Hz","OS-CON™, SVPG","0.197 Dia (5.00mm)",DigiKey,P18932CT-ND,"","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"15uF","25V"
General Purpose,"33uF",=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/AAB8000/AAB8000C175.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/20SVPG33M/P18931CT-ND/5719744,"","","","","","","","",CAP ALUM POLY 33UF 20% 20V SMD,"Radial, Can - SMD","27mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.5MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.5MM,"","","0.177 (4.50mm)","","2020-09-02 01:22:03.210000","",Active,"5000 Hrs @ 105°C",Panasonic Electronic Components,"20SVPG33M","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1880",Active,"0.40","","3A @ 100kHz","150mA @ 120Hz","OS-CON™, SVPG","0.197 Dia (5.00mm)",DigiKey,P18931CT-ND,"","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"33uF","20V"
General Purpose,"10uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxg,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXG250ARA100ME46G/565-4534-1-ND/5824786,"","","","","","","","",CAP ALUM POLY 10UF 20% 25V SMD,"Radial, Can - SMD","60mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.8MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.8MM,"","","0.189 (4.80mm)","","2020-09-02 01:22:03.580000","",Active,"3000 Hrs @ 105°C",United Chemi-Con,APXG250ARA100ME46G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1881",Active,"0.24","","1.7A @ 100kHz","",NPCAP™-PXG,"0.197 Dia (5.00mm)",DigiKey,"565-4534-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"10uF","25V"
General Purpose,"27uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxg,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXG200ARA270ME46G/565-4531-1-ND/5824783,"","","","","","","","",CAP ALUM POLY 27UF 20% 20V SMD,"Radial, Can - SMD","55mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.8MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.8MM,"","","0.189 (4.80mm)","","2020-09-02 01:22:03.573000","",Active,"3000 Hrs @ 105°C",United Chemi-Con,APXG200ARA270ME46G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1882",Active,"0.28","","1.77A @ 100kHz","",NPCAP™-PXG,"0.197 Dia (5.00mm)",DigiKey,"565-4531-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"27uF","20V"
General Purpose,"39uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxg,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXG160ARA390ME46G/565-4529-1-ND/5824781,"","","","","","","","",CAP ALUM POLY 39UF 20% 16V SMD,"Radial, Can - SMD","50mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H4.8MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H4.8MM,"","","0.189 (4.80mm)","","2020-09-02 01:22:03.553000","",Active,"3000 Hrs @ 105°C",United Chemi-Con,APXG160ARA390ME46G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1883",Active,"0.30","","1.86A @ 100kHz","",NPCAP™-PXG,"0.197 Dia (5.00mm)",DigiKey,"565-4529-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"39uF","16V"
General Purpose,"47uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105142001.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105142001/732-6390-1-ND/5147941,"","","","","","","","",CAP ALUM POLY 47UF 20% 6.3V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.893000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105142001","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1884",Active,"0.25","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6390-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF","6.3V"
General Purpose,"39uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242005.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242005/732-6405-1-ND/5147956,"","","","","","","","",CAP ALUM POLY 39UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.890000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242005","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1885",Active,"0.25","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6405-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"39uF","10V"
General Purpose,"33uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242004.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242004/732-6404-1-ND/5147955,"","","","","","","","",CAP ALUM POLY 33UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.883000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242004","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1886",Active,"0.25","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6404-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"33uF","10V"
General Purpose,"68uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105142003.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105142003/732-6392-1-ND/5147943,"","","","","","","","",CAP ALUM POLY 68UF 20% 6.3V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.880000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105142003","1000",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1887",Active,"0.26","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6392-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"68uF","6.3V"
General Purpose,"56uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242007.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242007/732-6407-1-ND/5147958,"","","","","","","","",CAP ALUM POLY 56UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.877000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242007","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1888",Active,"0.27","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6407-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"56uF","10V"
General Purpose,"100uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105142005.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105142005/732-6394-1-ND/5147945,"","","","","","","","",CAP ALUM POLY 100UF 20% 6.3V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.873000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105142005","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1889",Active,"0.27","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6394-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","6.3V"
General Purpose,"150uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105142006.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105142006/732-6395-1-ND/5147946,"","","","","","","","",CAP ALUM POLY 150UF 20% 6.3V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.853000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105142006","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1890",Active,"0.28","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6395-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"150uF","6.3V"
General Purpose,"82uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242009.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242009/732-6409-1-ND/5147960,"","","","","","","","",CAP ALUM POLY 82UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.850000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242009","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1891",Active,"0.29","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6409-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"82uF","10V"
General Purpose,"47uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242006.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242006/732-6406-1-ND/5147957,"","","","","","","","",CAP ALUM POLY 47UF 20% 10V SMD,"Radial, Can - SMD","20mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.843000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242006","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1892",Active,"0.26","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6406-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF","10V"
General Purpose,"68uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242008.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242008/732-6408-1-ND/5147959,"","","","","","","","",CAP ALUM POLY 68UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.827000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242008","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1893",Active,"0.28","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6408-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"68uF","10V"
General Purpose,"100uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105242010.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105242010/732-6410-1-ND/5147961,"","","","","","","","",CAP ALUM POLY 100UF 20% 10V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.810000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105242010","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1894",Active,"0.31","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6410-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","10V"
General Purpose,"56uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/875105142002.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/875105142002/732-6391-1-ND/5147942,"","","","","","","","",CAP ALUM POLY 56UF 20% 6.3V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 5.3MM H5.4MM.PCBLIB,"","",CAP ALSMD 5.3MM H5.4MM,"","","0.217 (5.50mm)","","2020-09-02 01:25:18.790000","",Active,"2000 Hrs @ 105°C",Würth Elektronik,"875105142002","1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1895",Active,"0.25","","1.97A @ 100kHz","98.5mA @ 120Hz",WCAP-PSLP,"0.197 Dia (5.00mm)",DigiKey,"732-6391-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"56uF","6.3V"
General Purpose,"150uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rfs_rfa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RFS0G151MCN1GS/493-3678-1-ND/2202800,"","","","","","","","",CAP ALUM POLY 150UF 20% 4V SMD,"Radial, Can - SMD","22mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H5.7MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H5.7MM,"","","0.224 (5.70mm)","","2020-09-02 01:22:04.533000","",Active,"2000 Hrs @ 105°C",Nichicon,RFS0G151MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1896",Active,"0.25","","2.61A @ 100kHz","261mA @ 120Hz","FPCAP, RFS","0.197 Dia (5.00mm)",DigiKey,"493-3678-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"150uF","4V"
General Purpose,"100uF",=Value,Datasheet,http://nichicon-us.com/english/products/pdfs/e-rfs_rfa.pdf,DigiKey Link,http://digikey.com/product-detail/en/nichicon/RFS0J101MCN1GS/493-3680-1-ND/2202802,"","","","","","","","",CAP ALUM POLY 100UF 20% 6.3V SMD,"Radial, Can - SMD","24mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H5.7MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H5.7MM,"","","0.224 (5.70mm)","","2020-09-02 01:22:04.527000","",Active,"2000 Hrs @ 105°C",Nichicon,RFS0J101MCN1GS,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1897",Active,"0.26","","2.5A @ 100kHz","250mA @ 120Hz","FPCAP, RFS","0.197 Dia (5.00mm)",DigiKey,"493-3680-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","6.3V"
General Purpose,"100uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PXC%20Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXC6R3ARA101ME60G/565-3136-1-ND/758660,"","","","","","","","",CAP ALUM POLY 100UF 20% 6.3V SMD,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD POLY 5.3MM H5.7MM.PCBLIB,"","",CAP ALSMD POLY 5.3MM H5.7MM,"","","0.224 (5.70mm)","","2020-09-02 01:22:04.517000","",Active,"1000 Hrs @ 105°C",United Chemi-Con,APXC6R3ARA101ME60G,"1",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",TapeAndReel,"1898",Active,"0.40","","1.78A @ 100kHz","",NPCAP™-PXC,"0.197 Dia (5.00mm)",DigiKey,"565-3136-1-ND","","","","","","","","","","","0.209 L x 0.209 W (5.30mm x 5.30mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","6.3V"
