"Color","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Configuration","Current - Test","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","LastUpdated","Lens Color","Lens Size","Lens Style","Lens Transparency","Lifecycle Status","Manufacturer","Part Number","Millicandela Rating","Minimum Order","Mounting Type","Package / Case","Packaging","PartId","Part Status","Price","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Type","Value","Viewing Angle","Voltage - Forward (Vf) (Typ)","Wavelength - Dominant","Wavelength - Peak"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216LSURCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216LSURCK/754-2050-1-ND/7043102,"","","","","","","","",Standard,"2mA",LED RED CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.90mm","2020-09-02 01:21:08.903000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216LSURCK,"150mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"212",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"754-2050-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"40°","1.75V","630nm","645nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216SECK-J3-PRV.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216SECK-J3-PRV/754-1796-1-ND/4753629,"","","","","","","","",Standard,"20mA",LED RED CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.75mm","2020-09-02 01:21:08.897000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216SECK/J3-PRV,"350mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"213",Active,"0.15",-,"3.20mm L x 1.60mm W",DigiKey,"754-1796-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"120°","2.2V","625nm","640nm"
Red,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0112EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMC-C150/516-2825-1-ND/3909257,"","","","","","","","",Standard,"20mA",LED RED DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.893000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMC-C150,"90mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"214",Active,"0.15",-,"3.20mm L x 1.60mm W",DigiKey,"516-2825-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"170°","1.9V","626nm","637nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216LSECK-J3-PRV.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216LSECK-J3-PRV/754-1940-1-ND/5177470,"","","","","","","","",Standard,"2mA",LED RED CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.75mm","2020-09-02 01:21:08.890000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216LSECK/J3-PRV,"40mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"215",Active,"0.16",HELI2,"3.20mm L x 1.60mm W",DigiKey,"754-1940-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"120°","1.8V","625nm","640nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988210102F/350-2902-ND/2432652,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.70mm","2020-09-02 01:21:08.887000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988210102F","55mcd","1",Surface Mount,"1206 (3216 Metric)",Strip,"216",Active,"0.56","598","3.20mm L x 1.60mm W",DigiKey,"350-2902-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","2V","635nm",""
Red,=Value,Datasheet,http://optoelectronics.liteon.com/upload/download/DS-22-98-0002/LTST-C150CKT.pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150CKT/160-1167-1-ND/269239,"","","","","","","","",Standard,"10mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.873000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150CKT,"10mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"217",Active,"0.06",-,"3.20mm L x 1.60mm W",DigiKey,"160-1167-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"130°","1.8V","638nm","660nm"
Red,=Value,Datasheet,http://optoelectronics.liteon.com/upload/download/DS-22-99-0149/LTST-C150KRKT.pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150KRKT/160-1405-1-ND/386760,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.850000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150KRKT,"54mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"218",Active,"0.06",-,"3.20mm L x 1.60mm W",DigiKey,"160-1405-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"130°","2V","631nm","639nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988210107F/350-2047-1-ND/1291351,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.70mm","2020-09-02 01:21:08.847000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988210107F","55mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"219",Active,"0.07","598","3.20mm L x 1.60mm W",DigiKey,"350-2047-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","2V","635nm",""
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216SURCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216SURCK/754-1143-1-ND/1747860,"","","","","","","","",Standard,"20mA",LED RED CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.75mm","2020-09-02 01:21:08.843000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216SURCK,"80mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"220",Active,"0.07",-,"3.20mm L x 1.60mm W",DigiKey,"754-1143-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"120°","1.95V","630nm","645nm"
Red,=Value,Datasheet,https://www.lumex.com/content/files/ProductAttachment/SML-LX1206IC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX1206IC-TR/67-1356-1-ND/229203,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.823000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LX1206IC-TR,"6mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"221",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"67-1356-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"160°","2V","","635nm"
Red,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0551EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMS-C150/516-1440-1-ND/637764,"","","","","","","","",Standard,"20mA",LED RED DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.817000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMS-C150,"10mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"222",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"516-1440-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"170°","2.1V","626nm","630nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216SRCPRV.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216SRCPRV/754-1158-1-ND/1747875,"","","","","","","","",Standard,"20mA",LED RED CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.90mm","2020-09-02 01:21:08.797000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216SRCPRV,"150mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"223",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"754-1158-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"35°","1.85V","640nm","655nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/SML-LX1206SRC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX1206SRC-TR/67-1359-1-ND/229204,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.777000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LX1206SRC-TR,"25mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"224",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"67-1359-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","1.7V","","660nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTL3216SURCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTL3216SURCK/754-1165-1-ND/1747882,"","","","","","","","",Standard,"20mA",LED RED CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.753000",Colorless,"1.60mm Dia",Round with Flat Top,Clear,Active,Kingbright,APTL3216SURCK,"230mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"225",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"754-1165-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"70°","1.95V","630nm","645nm"
Red,=Value,Datasheet,https://katalog.we-online.de/led/datasheet/150120RS75000.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/150120RS75000/732-4991-1-ND/4489937,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.69mm","2020-09-02 01:21:08.750000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Würth Elektronik,"150120RS75000","150mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"226",Active,"0.15",WL-SMCW,"3.20mm L x 1.60mm W",DigiKey,"732-4991-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","2V","625nm","630nm"
Red,=Value,Datasheet,https://katalog.we-online.de/led/datasheet/150120SS75000.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/150120SS75000/732-4992-1-ND/4489940,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","0.69mm","2020-09-02 01:21:08.747000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Würth Elektronik,"150120SS75000","60mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"227",Active,"0.15",WL-SMCW,"3.20mm L x 1.60mm W",DigiKey,"732-4992-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","1.9V","630nm","645nm"
Red,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZMDK55W-A2.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZMDK55W-A2/1497-1400-1-ND/8259077,"","","","","","","","",Standard,"20mA",LED RED CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.733000",Colorless,"1.60mm Dia",Round with Flat Top,Clear,Active,SunLED,XZMDK55W-A2,"228mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"228",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1400-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"70°","1.95V","630nm","645nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTL3216SURCK-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTL3216SURCK-01/754-APTL3216SURCK-01CT-ND/10293135,"","","","","","","","","1206","20mA",LED SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.20mm","2020-09-02 01:21:08.710000",Colorless,"1.10mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTL3216SURCK-01,"230mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"229",Active,"0.08",Heli-R,"3.20mm L x 1.60mm W",DigiKey,"754-APTL3216SURCK-01CT-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"80°","1.95V","630nm","645nm"
Red,=Value,Datasheet,"//media.digikey.com/pdf/Data%20Sheets/Everlight%20PDFs/QTLP650(C,D)-2,3,4,7,B.pdf",DigiKey Link,http://digikey.com/product-detail/en/everlight-electronics-co-ltd/QTLP650CRTR/1080-1416-1-ND/2676150,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.30mm","2020-09-02 01:21:08.693000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Everlight Electronics Co Ltd,QTLP650CRTR,"70mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"230",Active,"0.09",-,"3.20mm L x 1.60mm W",DigiKey,"1080-1416-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"140°","2V","624nm","630nm"
Red,=Value,Datasheet,https://www.lumex.com/content/files/ProductAttachment/SML-LXL1206SRC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LXL1206SRC-TR/67-2299-1-ND/8041413,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.50mm","2020-09-02 01:21:08.670000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LXL1206SRC-TR,"90mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"231",Active,"0.10",-,"3.00mm L x 1.50mm W",DigiKey,"67-2299-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"20°","1.7V","","660nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/1102W_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/BR1102W-TR/404-1048-1-ND/428851,"","","","","","","","",Standard,"20mA",LED RED CLEAR 3216 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.90mm","2020-09-02 01:21:08.657000",Colorless,"1.80mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Stanley Electric Co,BR1102W-TR,"33.6mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"232",Active,"0.10","1102W","3.00mm L x 1.50mm W",DigiKey,"404-1048-1-ND","","","","","","","","","","","3216 Type",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"70°, 82°","1.7V","647nm","660nm"
Red,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216SURCK.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216SURCK/754-1159-1-ND/1747876,"","","","","","","","",Standard,"20mA",LED RED CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.90mm","2020-09-02 01:21:08.640000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216SURCK,"800mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"233",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"754-1159-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"35°","1.95V","630nm","645nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/SML-LX1206SRW-TR_Rev%20J.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX1206SRW-TR/67-1004-1-ND/270803,"","","","","","","","",Standard,"20mA",LED RED DIFFUSED 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.623000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Lumex Opto/Components Inc.,SML-LX1206SRW-TR,"15mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"234",Active,"0.10",-,"3.20mm L x 1.60mm W",DigiKey,"67-1004-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"160°","1.8V","","660nm"
Red,=Value,Datasheet,https://vcclite.com/wp-content/uploads/wpallimport/files/files/CMD152122Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/visual-communications-company-vcc/CMD15-21VRD-TR8/L62301CT-ND/254924,"","","","","","","","",Standard,"20mA",LED RED DIFFUSED 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.30mm","2020-09-02 01:21:08.603000",Red,"2.00mm x 1.50mm",Rectangle with Flat Top,Diffused,Active,Visual Communications Company - VCC,CMD15-21VRD/TR8,"4mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"235",Active,"0.11",-,"3.20mm L x 1.50mm W",DigiKey,L62301CT-ND,"","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"","2V","","640nm"
Red,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0551EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMH-C150/516-1439-1-ND/637763,"","","","","","","","",Standard,"20mA",LED RED DIFFUSED CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.600000",White,"2.00mm x 1.60mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMH-C150,"17mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"236",Active,"0.12",-,"3.20mm L x 1.60mm W",DigiKey,"516-1439-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"170°","1.8V","639nm","660nm"
Red,=Value,Datasheet,https://vcclite.com/wp-content/uploads/wpallimport/files/files/CMD152122Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/visual-communications-company-vcc/CMD15-21SRC-TR8/L62211CT-ND/254918,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.30mm","2020-09-02 01:21:08.587000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Visual Communications Company - VCC,CMD15-21SRC/TR8,"15mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"237",Active,"0.14",-,"3.20mm L x 1.50mm W",DigiKey,L62211CT-ND,"","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"","1.7V","","660nm"
Red,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Stanley%20Electric%20PDFs/1105W_Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/stanley-electric-co/FR1105W-TR/404-1029-1-ND/428911,"","","","","","","","",Standard,"20mA",LED RED CLEAR 3216 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","2.05mm","2020-09-02 01:21:08.577000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Stanley Electric Co,FR1105W-TR,"180mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"238",Active,"0.16","1105W","3.20mm L x 1.60mm W",DigiKey,"404-1029-1-ND","","","","","","","","","","","3216 Type",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"50°","1.9V","626nm","635nm"
Red,=Value,Datasheet,http://www.inolux-corp.com/datasheet/SMDLED/Mono%20Color%20Top%20View/IN-S126AT%20Series_V1.0.pdf,DigiKey Link,http://digikey.com/product-detail/en/inolux/IN-S126ATR/1830-1092-1-ND/7604682,"","","","","","","","",Standard,"20mA",LED RED CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 RED.PCBLIB,"","",LED 1206_3216 RED,"","","1.10mm","2020-09-02 01:21:08.563000",Clear,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,Inolux,IN-S126ATR,"140mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"239",Active,"0.06",IN-S126AT,"3.20mm L x 1.50mm W",DigiKey,"1830-1092-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Red,"120°","2V","622nm","630nm"
Green,=Value,Datasheet,//media.digikey.com/PDF/Data%20Sheets/Everlight%20PDFs/QTLP630-2.pdf,DigiKey Link,http://digikey.com/product-detail/en/everlight-electronics-co-ltd/QTLP630C4TR/1080-1411-1-ND/2676145,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 GREEN.PCBLIB,"","",LED 0805_2012 GREEN,"","","1.20mm","2020-09-02 01:21:04.917000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Everlight Electronics Co Ltd,QTLP630C4TR,"10mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"240",Active,"0.06",-,"2.00mm L x 1.25mm W",DigiKey,"1080-1411-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"140°","2.1V","570nm","565nm"
Green,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APHCM2012CGCK-F01.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APHCM2012CGCK-F01/754-1094-1-ND/1747811,"","","","","","","","",Standard,"20mA",LED GREEN CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 GREEN.PCBLIB,"","",LED 0805_2012 GREEN,"","","0.40mm","2020-09-02 01:21:04.893000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APHCM2012CGCK-F01,"50mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"241",Active,"0.08",-,"2.00mm L x 1.25mm W",DigiKey,"754-1094-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Green,"110°","2.1V","570nm","574nm"
