"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
Automotive,"100uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=JMK325ABJ107MMHT  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK325ABJ107MMHT/587-3402-1-ND/4157638,"","","","","","","","",CAP CER 100UF 6.3V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.400000","","",Active,Taiyo Yuden,JMK325ABJ107MMHT,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24074",Active,"0.39","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-3402-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±20%,"","100uF","6.3V"
General Purpose,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12103C225MAT2A/478-11972-1-ND/8573608,"","","","","","","","",CAP CER 2.2UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.397000","","",Active,AVX Corporation,"12103C225MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24075",Active,"0.44","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-11972-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±20%,"","2.2uF","25V"
"Automotive, Boardflex Sensitive","10uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMJ325KB7106KMHT  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMJ325KB7106KMHT/587-4267-1-ND/5214934,"","","","","","","","",CAP CER 10UF 25V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.393000","","",Active,Taiyo Yuden,TMJ325KB7106KMHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24076",Active,"0.48",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-4267-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","10uF","25V"
General Purpose,"100uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK325AC6107MM-T/587-3404-1-ND/4157640,"","","","","","","","",CAP CER 100UF 6.3V X6S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.383000","","",Active,Taiyo Yuden,JMK325AC6107MM-T,"1","Surface Mount, MLCC",-55°C ~ 105°C,"1210 (3225 Metric)",TapeAndReel,"24077",Active,"0.48","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-3404-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.106 (2.70mm)",±20%,"","100uF","6.3V"
General Purpose,"100uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=JMK325AC7107MM-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/JMK325AC7107MM-T/587-6147-1-ND/8619550,"","","","","","","","",CAP CER 100UF 6.3V X7S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.373000","","",Active,Taiyo Yuden,JMK325AC7107MM-T,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24078",Active,"0.48","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-6147-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.110 (2.80mm)",±20%,"","100uF","6.3V"
General Purpose,"22uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210ZD226MAT2A/478-3650-1-ND/1060729,"","","","","","","","",CAP CER 22UF 10V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.370000","","",Active,AVX Corporation,"1210ZD226MAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24079",Active,"0.60","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-3650-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.79mm)",±20%,"","22uF","10V"
General Purpose,"150uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/AMK325ABJ157MM-T/587-4338-1-ND/5400912,"","","","","","","","",CAP CER 150UF 4V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.350000","","",Active,Taiyo Yuden,AMK325ABJ157MM-T,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24080",Active,"0.75","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-4338-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±20%,"","150uF","4V"
General Purpose,"22uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210ZC226KAT2A/478-7981-1-ND/3881604,"","","","","","","","",CAP CER 22UF 10V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.347000","","",Active,AVX Corporation,"1210ZC226KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24081",Active,"0.88","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-7981-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","22uF","10V"
General Purpose,"220uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=PMK325AC6227MM-T  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/PMK325AC6227MM-T/587-3974-1-ND/4950528,"","","","","","","","",CAP CER 220UF 2.5V X6S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.327000","","",Active,Taiyo Yuden,PMK325AC6227MM-T,"1","Surface Mount, MLCC",-55°C ~ 105°C,"1210 (3225 Metric)",TapeAndReel,"24082",Active,"1.01","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-3974-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.110 (2.80mm)",±20%,"","220uF","2.5V"
Automotive,"22uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK325BJ226MMHP &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/EMK325BJ226MMHP/587-5434-1-ND/7067110,"","","","","","","","",CAP CER 22UF 16V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.323000","","",Active,Taiyo Yuden,EMK325BJ226MMHP,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24083",Active,"0.19",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-5434-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±20%,"","22uF","16V"
Automotive,"22uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK325BJ226KMHP &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/EMK325BJ226KMHP/587-5432-1-ND/7067108,"","","","","","","","",CAP CER 22UF 16V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.320000","","",Active,Taiyo Yuden,EMK325BJ226KMHP,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24084",Active,"0.19",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-5432-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±10%,"","22uF","16V"
General Purpose,"100uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32EC70G107ME15-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM32EC70G107ME15L/490-13983-1-ND/6155813,"","","","","","","","",CAP CER 100UF 4V X7S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.317000","","",Active,Murata Electronics,GRM32EC70G107ME15L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24085",Active,"0.22","",GRM,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-13983-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.106 (2.70mm)",±20%,"","100uF","4V"
Automotive,"3.3uF",=Value,Datasheet,http://datasheets.avx.com/AutoMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12105C335K4T2A/478-9976-1-ND/6149090,"","","","","","","","",CAP CER 3.3UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.313000","","",Active,AVX Corporation,"12105C335K4T2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24086",Active,"0.23",AEC-Q200,-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-9976-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","3.3uF","50V"
General Purpose,"15uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X7R1C156M250AB/445-3944-1-ND/1944440,"","","","","","","","",CAP CER 15UF 16V X7R 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.310000","","",Active,TDK Corporation,C3225X7R1C156M250AB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24087",Active,"0.24","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-3944-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±20%,"","15uF","16V"
Automotive,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/AutoMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12101C225K4T2A/478-9952-1-ND/6149084,"","","","","","","","",CAP CER 2.2UF 100V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.307000","","",Active,AVX Corporation,"12101C225K4T2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24088",Active,"0.21",AEC-Q200,-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-9952-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","2.2uF","100V"
"Automotive, SMPS Filtering, Boardflex Sensitive","2.2uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc_all_hq_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMJ325AB7225KMHP/587-4953-1-ND/6563796,"","","","","","","","",CAP CER 2.2UF 50V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.303000","","",Active,Taiyo Yuden,UMJ325AB7225KMHP,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24089",Active,"0.27",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-4953-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","2.2uF","50V"
General Purpose,"22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C226K3PACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C226K3PACTU/399-11404-1-ND/4747718,"","","","","","","","",CAP CER 22UF 25V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.300000","","",Active,KEMET,C1210C226K3PACTU,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24090",Active,"0.24","",SMD Comm X5R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11404-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±10%,"","22uF","25V"
General Purpose,"47uF",=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/LMK325B7476MM-PR/587-5922-1-ND/7675042,"","","","","","","","",CAP CER 47UF 10V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.297000","","",Active,Taiyo Yuden,LMK325B7476MM-PR,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24091",Active,"0.28","",M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-5922-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±20%,"","47uF","10V"
Boardflex Sensitive,"10uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12103C106KAZ2A/478-9984-1-ND/6149030,"","","","","","","","",CAP CER 10UF 25V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.280000","","",Active,AVX Corporation,"12103C106KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24092",Active,"0.26","",FLEXITERM®,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-9984-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","10uF","25V"
Automotive,"22uF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=LMK325C7226MMHT &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/LMK325C7226MMHT/587-3725-1-ND/4811195,"","","","","","","","",CAP CER 22UF 10V X7S 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.277000","","",Active,Taiyo Yuden,LMK325C7226MMHT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24093",Active,"0.30",AEC-Q200,M,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"587-3725-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.106 (2.70mm)",±20%,"","22uF","10V"
Boardflex Sensitive,"2.2uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12103C225KAZ2A/478-6382-1-ND/2512218,"","","","","","","","",CAP CER 2.2UF 25V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.273000","","",Active,AVX Corporation,"12103C225KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24094",Active,"0.55","",FLEXITERM®,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-6382-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.79mm)",±10%,"","2.2uF","25V"
General Purpose,"0.68uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X8R2A684M250AB/445-14954-1-ND/3956620,"","","","","","","","",CAP CER 0.68UF 100V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.270000","","",Active,TDK Corporation,C3225X8R2A684M250AB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24095",Active,"0.57","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-14954-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.110 (2.80mm)",±20%,"","0.68uF","100V"
General Purpose,"22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C226K8PACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C226K8PACTU/399-3302-1-ND/608497,"","","","","","","","",CAP CER 22UF 10V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.267000","","",Active,KEMET,C1210C226K8PACTU,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24096",Active,"0.26","",SMD Comm X5R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-3302-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.110 (2.80mm)",±10%,"","22uF","10V"
"Automotive, Boardflex Sensitive","4.7uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCJ32EL81E475KA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GCJ32EL81E475KA01L/490-16465-1-ND/7363447,"","","","","","","","",CAP CER 4.7UF 25V X8L 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.263000","","",Active,Murata Electronics,GCJ32EL81E475KA01L,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24097",Active,"0.26",AEC-Q200,GCJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-16465-1-ND","","","","","","","","","","",,capacitors\capacitor,X8L,"0.110 (2.80mm)",±10%,"","4.7uF","25V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210J105K1RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210J105K1RAC7800/399-11964-1-ND/5267672,"","","","","","","","",CAP CER 1UF 100V X7R 1210,"1210 (3225 Metric)","","Open Mode, Soft Termination",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.250000","","",Active,KEMET,C1210J105K1RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24098",Active,"0.27","",SMD Comm X7R FO,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11964-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.110 (2.80mm)",±10%,"","1uF","100V"
General Purpose,"0.033uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C333JBGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C333JBGAC7800/399-20940-1-ND/10131762,"","","","","","","","",CAP CER 1210 33NF 630V C0G 5%,"1210 (3225 Metric)","","Low ESL, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.230000","","",Active,KEMET,C1210C333JBGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24099",Active,"0.28","",SMD Comm C0G HV,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-20940-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.110 (2.80mm)",±5%,"","0.033uF","630V"
General Purpose,"100uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32EE70J107ME15-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM32EE70J107ME15L/490-10534-1-ND/5026473,"","","","","","","","",CAP CER 100UF 6.3V X7U 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.227000","","",Active,Murata Electronics,GRM32EE70J107ME15L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24100",Active,"0.28","",GRM,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"490-10534-1-ND","","","","","","","","","","",,capacitors\capacitor,X7U,"0.106 (2.70mm)",±20%,"","100uF","6.3V"
General Purpose,"10uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A106KLULNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A106KLULNNE/1276-3307-1-ND/3891393,"","","","","","","","",CAP CER 10UF 35V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.223000","","",Active,Samsung Electro-Mechanics,CL32A106KLULNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24101",Active,"0.13","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3307-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±10%,"","10uF","35V"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A226KAJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A226KAJNNNE/1276-1101-1-ND/3889187,"","","","","","","","",CAP CER 22UF 25V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.220000","","",Active,Samsung Electro-Mechanics,CL32A226KAJNNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24102",Active,"0.13","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-1101-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±10%,"","22uF","25V"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A226KPJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A226KPJNNNE/1276-3372-1-ND/3891458,"","","","","","","","",CAP CER 22UF 10V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.213000","","",Active,Samsung Electro-Mechanics,CL32A226KPJNNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24103",Active,"0.13","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3372-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±10%,"","22uF","10V"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A226KOJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A226KOJNNNE/1276-1058-1-ND/3889144,"","","","","","","","",CAP CER 22UF 16V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.210000","","",Active,Samsung Electro-Mechanics,CL32A226KOJNNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24104",Active,"0.14","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-1058-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±10%,"","22uF","16V"
General Purpose,"22uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A226MAJNNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A226MAJNNNE/1276-3373-1-ND/3891459,"","","","","","","","",CAP CER 22UF 25V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.207000","","",Active,Samsung Electro-Mechanics,CL32A226MAJNNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24105",Active,"0.14","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3373-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.106 (2.70mm)",±20%,"","22uF","25V"
Boardflex Sensitive,"2.2uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32B225KCJSNNE .jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32B225KCJSNNE/1276-3362-1-ND/3891448,"","","","","","","","",CAP CER 2.2UF 100V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:49.187000","","",Active,Samsung Electro-Mechanics,CL32B225KCJSNNE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24106",Active,"0.15","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3362-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.106 (2.70mm)",±10%,"","2.2uF","100V"
