Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,Boardflex Sensitive,VJ2220A472KBEAT4X,capacitors\2220_5750Metric,4700pF,±10%,"Soft Termination, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 4700PF 500V C0G/NP0 2220,"Surface Mount, MLCC",0.226 L x 0.200 W (5.74mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,"Automotive, Boardflex Sensitive",CGA9N3X7S2A106M230KE,capacitors\2220_5750Metric,10uF,±20%,Soft Termination,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,2220J2K00101JCT,capacitors\2220_5750Metric,100pF,±5%,,2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 100PF 2KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,Safety,VJ2220Y103KXUSTX2,capacitors\2220_5750Metric,10000pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45020/vjsafetycapsx7r.pdf,CAP CER 10000PF 250VAC X7R 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C5750CH2A154J230KA,capacitors\2220_5750Metric,0.15uF,±5%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 100V CH 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2A335M230KA,capacitors\2220_5750Metric,3.3uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2A475M230KA,capacitors\2220_5750Metric,4.7uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/documents/chara_sheet/C5750JB2A475M230KA.pdf?ref_disty=digikey,CAP CER 4.7UF 100V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N2X7R2A335M230KA,capacitors\2220_5750Metric,3.3uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7S2A685K200KB,capacitors\2220_5750Metric,6.8uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 6.8UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2A335K230KA,capacitors\2220_5750Metric,3.3uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750C0G2A154J230KA,capacitors\2220_5750Metric,0.15uF,±5%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.15UF 100V C0G 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,2220J1K00103JGT,capacitors\2220_5750Metric,10000pF,±5%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Syfer/2220J1K00103JGT.pdf,CAP CER 10000PF 630V C0GNP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,C5750JB2A475K230KA,capacitors\2220_5750Metric,4.7uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M3X7S2A685M200KB,capacitors\2220_5750Metric,6.8uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 6.8UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C2220C103KGRAC7800,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103KGRAC7800.pdf,CAP CER 10000PF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C223KGRACTU,capacitors\2220_5750Metric,0.022uF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C223KGRACTU.pdf,CAP CER 0.022UF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Bypass, Decoupling",C2220C103KGRACAUTO,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103KGRACAUTO.pdf,CAP CER 2220 10NF 2000V X7R 10%,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Safety,GA355ER7GB473KW01L,capacitors\2220_5750Metric,0.047uF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355ER7GB473KW01-01.pdf,CAP CER 0.047UF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Safety,GA355ER7GB333KW01L,capacitors\2220_5750Metric,0.033uF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355ER7GB333KW01-01.pdf,CAP CER 0.033UF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C2220C823KFRACTU,capacitors\2220_5750Metric,0.082uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C823KFRACTU.pdf,CAP CER 0.082UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,CAN21X274KARAC7800,capacitors\2220_5750Metric,0.27uF,±10%,Soft Termination,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/CAN21X274KARACTU_Spec.pdf,CAP CER 2220 270NF 250VAC X7R,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C5750JB2J224M230KA,capacitors\2220_5750Metric,0.22uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N4X7R2J224M230KA,capacitors\2220_5750Metric,0.22uF,±20%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750JB2E105K230KA,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 1UF 250V JB 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-25°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7R2E684K230KA,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7R2E684M230KA,capacitors\2220_5750Metric,0.68uF,±20%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.68UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,2220J1K00562JGT,capacitors\2220_5750Metric,5600pF,±5%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Syfer/2220J1K00562JGT.pdf,CAP CER 5600PF 1KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,C5750X7S2A685M200KB,capacitors\2220_5750Metric,6.8uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 6.8UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C2220C103KHRACTU,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C103KHRACTU.pdf,CAP CER 10000PF 3KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X103KHRACTU,capacitors\2220_5750Metric,10000pF,±10%,"Low ESL, Soft Termination, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X103KHRACTU.pdf,CAP CER 10000PF 3KV X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,CGA9N4X7R2J224K230KA,capacitors\2220_5750Metric,0.22uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,2220Y4K00472MXT,capacitors\2220_5750Metric,4700pF,±20%,Soft Termination,4000V (4kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 4700PF 4KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,General Purpose,GRM55DR72J224KW01L,capacitors\2220_5750Metric,0.22uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72J224KW01-01.pdf,CAP CER 0.22UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM55DR72J154KW01L,capacitors\2220_5750Metric,0.15uF,±10%,,630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72J154KW01-01.pdf,CAP CER 0.15UF 630V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM55DR72E334KW01L,capacitors\2220_5750Metric,0.33uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E334KW01-01.pdf,CAP CER 0.33UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM55DR72E474KW01L,capacitors\2220_5750Metric,0.47uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E474KW01-01.pdf,CAP CER 0.47UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM55DR72E105KW01L,capacitors\2220_5750Metric,1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72E105KW01-01.pdf,CAP CER 1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,GRM55DR73A104KW01L,capacitors\2220_5750Metric,0.1uF,±10%,,1000V (1kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR73A104KW01-01.pdf,CAP CER 0.1UF 1KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Safety,VJ2220A102KXUSTX1,capacitors\2220_5750Metric,1000pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45007/vjsafetycapsc0gnp0.pdf,CAP CER 1000PF 250V C0G/NP0 2220,"Surface Mount, MLCC",0.220 L x 0.200 W (5.59mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,C5750X5R1C476M230KA,capacitors\2220_5750Metric,47uF,±20%,Low ESL,16V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 47UF 16V X5R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R1H106K230KB,capacitors\2220_5750Metric,10uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7R1H106K230KB,capacitors\2220_5750Metric,10uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R1H106M230KB,capacitors\2220_5750Metric,10uF,±20%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X5R1H106M230KA,capacitors\2220_5750Metric,10uF,±20%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 10UF 50V X5R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 85°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7R1C476M230KB,capacitors\2220_5750Metric,47uF,±20%,,16V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 47UF 16V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2A335K230KA,capacitors\2220_5750Metric,3.3uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 3.3UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7S2A106K230KB,capacitors\2220_5750Metric,10uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2A475M230KA,capacitors\2220_5750Metric,4.7uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7S2A106M230KB,capacitors\2220_5750Metric,10uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R2A475K230KA,capacitors\2220_5750Metric,4.7uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9M3X7S2A685K200KB,capacitors\2220_5750Metric,6.8uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 6.8UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,General Purpose,C5750X7R1C476M230KB,capacitors\2220_5750Metric,47uF,±20%,,16V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,CAP CER 47UF 16V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7S2A106K230KB,capacitors\2220_5750Metric,10uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N3X7S2A106M230KB,capacitors\2220_5750Metric,10uF,±20%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 10UF 100V X7S 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Automotive,CGA9N2X7R2A475K230KA,capacitors\2220_5750Metric,4.7uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,2220Y2K00103KXT,capacitors\2220_5750Metric,10000pF,±10%,Soft Termination,2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://www.knowlescapacitors.com/getattachment/2dbfc8bc-e2b3-4b4d-afb1-43b011b9ebe0/High-Std-Voltage.aspx,CAP CER 10000PF 2KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Knowles Syfer,,,
Capacitor,Automotive,CGA9N3X7R1E476M230KB,capacitors\2220_5750Metric,47uF,±20%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,CAP CER 47UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,TDK Corporation,,,
Capacitor,Boardflex Sensitive,VJ2220Y105KBBAT4X,capacitors\2220_5750Metric,1uF,±10%,"Soft Termination, High Voltage",100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 1UF 100V X7R 2220,"Surface Mount, MLCC",0.226 L x 0.200 W (5.74mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,Boardflex Sensitive,VJ2220Y224KBEAT4X,capacitors\2220_5750Metric,0.22uF,±10%,"Soft Termination, High Voltage",500V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.vishay.com/docs/45198/vjomd.pdf,CAP CER 0.22UF 500V X7R 2220,"Surface Mount, MLCC",0.226 L x 0.200 W (5.74mm x 5.08mm),2,-55°C ~ 125°C,,Vishay Vitramon,,,
Capacitor,General Purpose,22201C475KAT2A,capacitors\2220_5750Metric,4.7uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 4.7UF 100V X7R 2220,"Surface Mount, MLCC",0.225 L x 0.197 W (5.72mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,GRM55DR72D105KW01L,capacitors\2220_5750Metric,1uF,±10%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM55DR72D105KW01-01.pdf,CAP CER 1UF 200V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
