Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,General Purpose,12101C682KAT2A,capacitors\1210_3225Metric,6800pF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 6800PF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C1210C274K3JAC7800,capacitors\1210_3225Metric,0.27uF,±10%,"Low ESL, Low Dissipation Factor",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C274K3JAC7800.pdf,CAP CER 0.27UF 25V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C475K4RACTU,capacitors\1210_3225Metric,4.7uF,±10%,,16V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C475K4RACTU.pdf,CAP CER 4.7UF 16V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C184K5JAC7800,capacitors\1210_3225Metric,0.18uF,±10%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C184K5JAC7800.pdf,CAP CER 0.18UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C103K2RAC7800,capacitors\1210_3225Metric,10000pF,±10%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C103K2RACTU.pdf,CAP CER 10000PF 200V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C683KARAC7800,capacitors\1210_3225Metric,0.068uF,±10%,,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C683KARAC7800.pdf,CAP CER 0.068UF 250V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C183J5RAC7800,capacitors\1210_3225Metric,0.018uF,±5%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C183J5RACTU.pdf,CAP CER 0.018UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,12102C103JAT2A,capacitors\1210_3225Metric,10000pF,±5%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10000PF 200V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Bypass, Decoupling",C1210C102K1RAC7800,capacitors\1210_3225Metric,1000pF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C102K1RAC7800.pdf,CAP CER 1000PF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C220J5GACTU,capacitors\1210_3225Metric,22pF,±5%,Low ESL,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C220J5GACTU.pdf,CAP CER 22PF 50V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC1210JKX7R0BB104,capacitors\1210_3225Metric,0.1uF,±5%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,CAP CER 0.1UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C1210C224K5RACTU,capacitors\1210_3225Metric,0.22uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C224K5RACTU.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC1210KKX7R0BB103,capacitors\1210_3225Metric,10000pF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://www.yageo.com/upload/website/yageo_ProductSelectionGuide_2018_Final_19050817_528.pdf,CAP CER 10000PF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C1210C334M3JAC7800,capacitors\1210_3225Metric,0.33uF,±20%,"Low ESL, Low Dissipation Factor",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C334M3JAC7800.pdf,CAP CER 0.33UF 25V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C224K5JAC7800,capacitors\1210_3225Metric,0.22uF,±10%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C224K5JAC7800.pdf,CAP CER 0.22UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C334K3JAC7800,capacitors\1210_3225Metric,0.33uF,±10%,"Low ESL, Low Dissipation Factor",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C334K3JAC7800.pdf,CAP CER 0.33UF 25V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C475K8RACTU,capacitors\1210_3225Metric,4.7uF,±10%,,10V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C475K8RACTU.pdf,CAP CER 4.7UF 10V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,C1210C104J5JACAUTO,capacitors\1210_3225Metric,0.1uF,±5%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C104J5JACAUTO.pdf,CAP CER 0.1UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,12102C103KAT2A,capacitors\1210_3225Metric,10000pF,±10%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 10000PF 200V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Bypass, Decoupling",C1210C103K1RACTU,capacitors\1210_3225Metric,10000pF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C103K1RACTU.pdf,CAP CER 10000PF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C102K2GACTU,capacitors\1210_3225Metric,1000pF,±10%,Low ESL,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C102K2GACTU.pdf,CAP CER 1000PF 200V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,GRM32A7U2J152JW31D,capacitors\1210_3225Metric,1500pF,±5%,,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM32A7U2J152JW31-01.pdf,CAP CER 1500PF 630V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Bypass, Decoupling",C1210C153K1RAC7800,capacitors\1210_3225Metric,0.015uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C153K1RACTU.pdf,CAP CER 0.015UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C273K1RAC7800,capacitors\1210_3225Metric,0.027uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C273K1RACTU.pdf,CAP CER 0.027UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C101K5GACTU,capacitors\1210_3225Metric,100pF,±10%,Low ESL,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C101K5GACTU.pdf,CAP CER 100PF 50V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C223K1RACTU,capacitors\1210_3225Metric,0.022uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C223K1RACTU.pdf,CAP CER 0.022UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C224F5JAC7800,capacitors\1210_3225Metric,0.22uF,±1%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C224F5JAC7800.pdf,CAP CER 0.22UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C334F3JAC7800,capacitors\1210_3225Metric,0.33uF,±1%,"Low ESL, Low Dissipation Factor",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C334F3JAC7800.pdf,CAP CER 0.33UF 25V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C274F3JAC7800,capacitors\1210_3225Metric,0.27uF,±1%,"Low ESL, Low Dissipation Factor",25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C274F3JAC7800.pdf,CAP CER 0.27UF 25V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C184F5JAC7800,capacitors\1210_3225Metric,0.18uF,±1%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C184F5JAC7800.pdf,CAP CER 0.18UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C274F5JAC7800,capacitors\1210_3225Metric,0.27uF,±1%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C274F5JAC7800.pdf,CAP CER 0.27UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Medical, Non-Critical",MM102C104KCZ2A,capacitors\1210_3225Metric,0.1uF,±10%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,,CAP CER 0.1UF 200V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,TMK325BJ106MD-T,capacitors\1210_3225Metric,10uF,±20%,,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://www.yuden.co.jp/productdata/catalog/mlcc01_e.pdf,CAP CER 10UF 25V X5R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X5R,-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,General Purpose,12101C153KAT2A,capacitors\1210_3225Metric,0.015uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 0.015UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,12105C224JAT2A,capacitors\1210_3225Metric,0.22uF,±5%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,CC1210KKX7R0BB473,capacitors\1210_3225Metric,0.047uF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://www.yageo.com/upload/website/yageo_ProductSelectionGuide_2018_Final_19050817_528.pdf,CAP CER 0.047UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,General Purpose,C1210C682J5GAC7800,capacitors\1210_3225Metric,6800pF,±5%,Low ESL,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C682J5GACTU.pdf,CAP CER 6800PF 50V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C1210Y472K1RAC7800,capacitors\1210_3225Metric,4700pF,±10%,"Floating Electrode, Soft Termination",100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1206Y222K5RAC7800.pdf,CAP CER 4700PF 100V X7R 1210,Surface Mount/MLCC,0.130 L x 0.098 W (3.30mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C1210C823J1RAC7800,capacitors\1210_3225Metric,0.082uF,±5%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C823J1RACTU.pdf,CAP CER 0.082UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,12101C104KAZ2A,capacitors\1210_3225Metric,0.1uF,±10%,Soft Termination,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 0.1UF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,SMPS Filtering,GMK325BJ226MM-P,capacitors\1210_3225Metric,22uF,±20%,,35V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=GMK325BJ226MM-P &u=M,CAP CER 22UF 35V X5R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X5R,-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,"Bypass, Decoupling",C1210C224J5RAC7800,capacitors\1210_3225Metric,0.22uF,±5%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C224J5RACTU.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,GCM32A7U2J152JX01D,capacitors\1210_3225Metric,1500pF,±5%,,630V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,CAP CER 1500PF 630V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Boardflex Sensitive,C1210X103KARAC7800,capacitors\1210_3225Metric,10000pF,±10%,Soft Termination,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X103KARAC7800.pdf,CAP CER 10000PF 250V X7R 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,EMK325BJ226MD-T,capacitors\1210_3225Metric,22uF,±20%,,16V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK325BJ226MD-T  &u=M,CAP CER 22UF 16V X5R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X5R,-55°C ~ 85°C,,Taiyo Yuden,,,
Capacitor,General Purpose,12102A681JAT2A,capacitors\1210_3225Metric,680pF,±5%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 680PF 200V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,"Bypass, Decoupling",C1210C223K5RACTU,capacitors\1210_3225Metric,0.022uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C223K5RACTU.pdf,CAP CER 0.022UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C102J5GAC7800,capacitors\1210_3225Metric,1000pF,±5%,Low ESL,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C102J5GACTU.pdf,CAP CER 1000PF 50V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C102J2GAC7800,capacitors\1210_3225Metric,1000pF,±5%,Low ESL,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C102J2GACTU.pdf,CAP CER 1000PF 200V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C1210X224K5RAC7800,capacitors\1210_3225Metric,0.22uF,±10%,Soft Termination,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X224K5RACTU.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,Automotive,AC1210KKX7R8BB224,capacitors\1210_3225Metric,0.22uF,±10%,,25V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1210KKX7R8BB224,CAP CER 0.22UF 25V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,Automotive,AC1210KKX7R9BB104,capacitors\1210_3225Metric,0.1uF,±10%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=AC1210KKX7R9BB104,CAP CER 0.1UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C1210C473K2RACTU,capacitors\1210_3225Metric,0.047uF,±10%,,200V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C473K2RACTU.pdf,CAP CER 0.047UF 200V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,12105C224MAT2A,capacitors\1210_3225Metric,0.22uF,±20%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,12101C332KAT2A,capacitors\1210_3225Metric,3300pF,±10%,,100V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/X7RDielectric.pdf,CAP CER 3300PF 100V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Boardflex Sensitive,12105C224KAZ2A,capacitors\1210_3225Metric,0.22uF,±10%,Soft Termination,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/FlexitermMLCC.pdf,CAP CER 0.22UF 50V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,12105A103FAT2A,capacitors\1210_3225Metric,10000pF,±1%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 10000PF 50V NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,Automotive,C1210C103JAGACAUTO,capacitors\1210_3225Metric,10000pF,±5%,Low ESL,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C103JAGACAUTO.pdf,CAP CER 10000PF 250V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C103JAGAC7800,capacitors\1210_3225Metric,10000pF,±5%,Low ESL,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C103JAGAC7800.pdf,CAP CER 10000PF 250V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C104J5JAC7800,capacitors\1210_3225Metric,0.1uF,±5%,"Low ESL, Low Dissipation Factor",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C104J5JAC7800.pdf,CAP CER 0.1UF 50V U2J 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,U2J,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C153JAGAC7800,capacitors\1210_3225Metric,0.015uF,±5%,Low ESL,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C153JAGAC7800.pdf,CAP CER 0.015UF 250V C0G 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C1210X102J5GACTU,capacitors\1210_3225Metric,1000pF,±5%,"Low ESL, Soft Termination",50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210X102J5GACTU.pdf,CAP CER 1000PF 50V C0G/NP0 1210,Surface Mount/MLCC,0.130 L x 0.102 W (3.30mm x 2.60mm),2,"C0G, NP0",-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C1210C473KARACTU,capacitors\1210_3225Metric,0.047uF,±10%,,250V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C1210C473KARACTU.pdf,CAP CER 0.047UF 250V X7R 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,X7R,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,12105A103JAT2A,capacitors\1210_3225Metric,10000pF,±5%,,50V,"C1210N,C1210L,C1210M",1210 (3225 Metric),C,,,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,CAP CER 10000PF 50V C0G/NP0 1210,Surface Mount/MLCC,0.126 L x 0.098 W (3.20mm x 2.50mm),2,"C0G, NP0",-55°C ~ 125°C,,AVX Corporation,,,
