Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T496B106K006ATE3K5,capacitors\Capacitor_p,10uF,±10%,3.5Ohm,Fail Safe with Built-in Fuse,2000 Hrs @ 85°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T496B106K006ATE3K5.pdf,CAP TANT 10UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T496B225K020AT,capacitors\Capacitor_p,2.2uF,±10%,3.5Ohm,Fail Safe with Built-in Fuse,2000 Hrs @ 85°C,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2010_T496.pdf,CAP TANT 2.2UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T494B105K050AT,capacitors\Capacitor_p,1uF,±10%,4Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,50V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494B105K050AT.pdf,CAP TANT 1UF 10% 50V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B686K010ATE750,capacitors\Capacitor_p,68uF,±10%,750mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B686K010ATE750.pdf,CAP TANT 68UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,ATCC-211B-010-107M-T,capacitors\Capacitor_p,100uF,±20%,1.5Ohm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://abracon.com/Magnetics/inductors/ATCC-211.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Abracon LLC,,,
,,T495B476K010ATE500,capacitors\Capacitor_p,47uF,±10%,500mOhm,General Purpose,2000 Hrs @ 85°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B476K010ATE500.pdf,CAP TANT 47UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B107M010ATE500,capacitors\Capacitor_p,100uF,±20%,500mOhm,General Purpose,2000 Hrs @ 85°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B107M010ATE500.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B106M016ATE500,capacitors\Capacitor_p,10uF,±20%,500mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B106M016ATE500.pdf,CAP TANT 10UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B107M006ATE700,capacitors\Capacitor_p,100uF,±20%,700mOhm,General Purpose,2000 Hrs @ 85°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B107M006ATE700.pdf,CAP TANT 100UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B106M016ATE650,capacitors\Capacitor_p,10uF,±20%,650mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B106M016ATE650.pdf,CAP TANT 10UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T495B107M010ATE350,capacitors\Capacitor_p,100uF,±20%,350mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B107M010ATE350.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,F951A107MBAAM1Q2,capacitors\Capacitor_p,100uF,±20%,400mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/f95muse.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T495B336M016ATE350,capacitors\Capacitor_p,33uF,±20%,350mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T495B336M016ATE350.pdf,CAP TANT 33UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,F950J337MBAAQ2,capacitors\Capacitor_p,330uF,±20%,600mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 330UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F950G337MBAAQ2,capacitors\Capacitor_p,330uF,±20%,600mOhm,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 330UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F950J157MBAAQ2,capacitors\Capacitor_p,150uF,±20%,400mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 150UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F951A107MBAAQ2,capacitors\Capacitor_p,100uF,±20%,400mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F950G227MBAAQ2,capacitors\Capacitor_p,220uF,±20%,400mOhm,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F95.pdf,CAP TANT 220UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB475K025H0900,capacitors\Capacitor_p,4.7uF,±10%,900mOhm,General Purpose,,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 4.7UF 10% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TLJT227M004R1100,capacitors\Capacitor_p,220uF,±20%,1.1Ohm,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TLJ.pdf,CAP TANT 220UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,293D156X9020B2TE3,capacitors\Capacitor_p,15uF,±10%,2.3Ohm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40002/293d.pdf,CAP TANT 15UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TMCMB0G227MTRF,capacitors\Capacitor_p,220uF,±20%,1.1Ohm @ 100kHz,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40178/tmcm.pdf,CAP TANT 220UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D105X9035B2TE3,capacitors\Capacitor_p,1uF,±10%,2Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 1UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D475X9020B2TE3,capacitors\Capacitor_p,4.7uF,±10%,1Ohm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 4.7UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D226X96R3B2TE3,capacitors\Capacitor_p,22uF,±10%,600mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 22UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TH4B226K016C1900,capacitors\Capacitor_p,22uF,±10%,1.9Ohm,Automotive,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40152/th4.pdf,CAP TANT 22UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 175°C,,Vishay Sprague,,,
,,TMCMB0E337MTRF,capacitors\Capacitor_p,330uF,±20%,1.1Ohm @ 100kHz,General Purpose,,2.5V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40178/tmcm.pdf,CAP TANT 330UF 20% 2.5V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TMCMB0G337MTRF,capacitors\Capacitor_p,330uF,±20%,1.1Ohm @ 100kHz,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40178/tmcm.pdf,CAP TANT 330UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TMCMB1A107MTRF,capacitors\Capacitor_p,100uF,±20%,1.7Ohm @ 100kHz,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40178/tmcm.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D226X9016B2TE3,capacitors\Capacitor_p,22uF,±10%,700mOhm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 22UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D336X9010B2TE3,capacitors\Capacitor_p,33uF,±10%,600mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 33UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,593D476X96R3B2TE3,capacitors\Capacitor_p,47uF,±10%,550mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40005/593d.pdf,CAP TANT 47UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T55B157M6R3C0045,capacitors\Capacitor_p,150uF,±20%,45mOhm @ 100kHz,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 150UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 105°C,,Vishay Sprague,,,
,,TR3B105K035C2000,capacitors\Capacitor_p,1uF,±10%,2Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 1UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,T55B337M2R5C0045,capacitors\Capacitor_p,330uF,±20%,45mOhm @ 100kHz,General Purpose,,2.5V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40174/t55.pdf,CAP TANT POLY 330UF 2.5V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 105°C,,Vishay Sprague,,,
,,TR3B336K010C0600,capacitors\Capacitor_p,33uF,±10%,600mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 33UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3B107M6R3C0400,capacitors\Capacitor_p,100uF,±20%,400mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 100UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3B227M004C0700,capacitors\Capacitor_p,220uF,±20%,700mOhm,General Purpose,,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 220UF 20% 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3B225K035C1500,capacitors\Capacitor_p,2.2uF,±10%,1.5Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 2.2UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3B686K6R3C0250,capacitors\Capacitor_p,68uF,±10%,250mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 68UF 6.3V 10% 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TR3B226K020C0400,capacitors\Capacitor_p,22uF,±10%,400mOhm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://www.vishay.com/docs/40080/tr3.pdf,CAP TANT 22UF 20V 10% 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,Vishay Sprague,,,
,,TAJB106M016RNJ,capacitors\Capacitor_p,10uF,±20%,2.8Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 10UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB475K035RNJ,capacitors\Capacitor_p,4.7uF,±10%,3.1Ohm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 4.7UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB106K016RNJ,capacitors\Capacitor_p,10uF,±10%,2.8Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TAJB107M010RNJ,capacitors\Capacitor_p,100uF,±20%,1.4Ohm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB476K010R0250,capacitors\Capacitor_p,47uF,±10%,250mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 47UF 10% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491B226M016AT,capacitors\Capacitor_p,22uF,±20%,2.2Ohm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B226M016AT.pdf,CAP TANT 22UF 20% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,T491B226K016AT,capacitors\Capacitor_p,22uF,±10%,2.2Ohm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B226K016AT.pdf,CAP TANT 22UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSB107M006R0250,capacitors\Capacitor_p,100uF,±20%,250mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB107K006R0250,capacitors\Capacitor_p,100uF,±10%,250mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB106K020R1000,capacitors\Capacitor_p,10uF,±10%,1Ohm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 10UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TLJB157M010R0500,capacitors\Capacitor_p,150uF,±20%,500mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TLJ.pdf,CAP TANT 150UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T498B106K016ATE2K8,capacitors\Capacitor_p,10uF,±10%,2.8Ohm,Automotive,2000 Hrs @ 150°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T498B106K016ATE2K8.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 150°C,,KEMET,,,
,,TAJB686K006RNJ,capacitors\Capacitor_p,68uF,±10%,900mOhm,General Purpose,,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TAJ.pdf,CAP TANT 68UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,THJB106K016RJN,capacitors\Capacitor_p,10uF,±10%,2.8Ohm,General Purpose,,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/THJ.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 175°C,,AVX Corporation,,,
,,TPSB475K025R0900,capacitors\Capacitor_p,4.7uF,±10%,900mOhm,General Purpose,,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 4.7UF 10% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J227MBA,capacitors\Capacitor_p,220uF,±20%,1.2Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 220UF 20% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB475K035R0700,capacitors\Capacitor_p,4.7uF,±10%,700mOhm,General Purpose,,35V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 4.7UF 10% 35V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,F930J227KBA,capacitors\Capacitor_p,220uF,±10%,1.2Ohm @ 100kHz,General Purpose,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,http://datasheets.avx.com/F93.pdf,CAP TANT 220UF 10% 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,TPSB106M025R1800,capacitors\Capacitor_p,10uF,±20%,1.8Ohm,General Purpose,,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 10UF 20% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T499B106K016ATE3K5,capacitors\Capacitor_p,10uF,±10%,3.5Ohm,Automotive,2000 Hrs @ 175°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T499B106K016ATE3K5.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 175°C,,KEMET,,,
,,TPSB226K020R0400,capacitors\Capacitor_p,22uF,±10%,400mOhm,General Purpose,,20V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 22UF 10% 20V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T494B106K016AT,capacitors\Capacitor_p,10uF,±10%,800mOhm,General Purpose,2000 Hrs @ 125°C,16V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T494B106K016AT.pdf,CAP TANT 10UF 10% 16V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
,,TPSB107M010R0400,capacitors\Capacitor_p,100uF,±20%,400mOhm,General Purpose,,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M","1411 (3528 Metric), 1210",C,,,http://datasheets.avx.com/TPS.pdf,CAP TANT 100UF 20% 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,AVX Corporation,,,
,,T491B156K025AT,capacitors\Capacitor_p,15uF,±10%,4Ohm,General Purpose,2000 Hrs @ 125°C,25V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T491B156K025AT.pdf,CAP TANT 15UF 10% 25V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),,,-55°C ~ 125°C,,KEMET,,,
