Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T540B336K010AH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336K010AH8710WAFL.pdf,CAP TANT POLY 33UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B226K010AH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B226K010AH8710WAFL.pdf,CAP TANT POLY 22UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B686K006AH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686K006AH8710WAFL.pdf,CAP TANT POLY 68UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B476K006AH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B476K006AH8710WAFL.pdf,CAP TANT POLY 47UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B336K006AH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336K006AH8710WAFL.pdf,CAP TANT POLY 33UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B336K010CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336K010CH8710WAFL.pdf,CAP TANT POLY 33UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B226K010CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B226K010CH8710WAFL.pdf,CAP TANT POLY 22UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B686K006CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686K006CH8710WAFL.pdf,CAP TANT POLY 68UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B476K006CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B476K006CH8710WAFL.pdf,CAP TANT POLY 47UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B336K006CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336K006CH8710WAFL.pdf,CAP TANT POLY 33UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B107K004CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B107K004CH8710WAFL.pdf,CAP TANT POLY 100UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B686K004CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686K004CH8710WAFL.pdf,CAP TANT POLY 68UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B157K003CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B157K003CH8710WAFL.pdf,CAP TANT POLY 150UF 3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B107K003CH8710WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±10%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B107K003CH8710WAFL.pdf,CAP TANT POLY 100UF 3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T520B476M010AHE035,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,35mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520B476M010AHE035.pdf,CAP TANT POLY 47UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T591B107M004ATE0707280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2073_T591_T598.pdf,CAP TANT POLY 100UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T521B225M050ATE2007280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",2.2uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 2.2UF 50V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T521B155M063ATE2007280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1.5uF,±20%,200mOhm @ 100kHz,General Purpose,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 1.5UF 63V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T598B107M2R5ATE0557280,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,55mOhm @ 100kHz,Automotive,2000 Hrs @ 125°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2073_T591_T598.pdf,CAP TANT POLY 100UF 2.5V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T520T107M2R5AHE070,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,CAP TANT POLY 100UF 2.5V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,,,KEMET,,,
,,T540B226M010CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B226M010CH8710.pdf,CAP TANT POLY 22UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B686M006CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686M006CH8710.pdf,CAP TANT POLY 68UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B476M006CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B476M006CH8710.pdf,CAP TANT POLY 47UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B336M006CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336M006CH8710.pdf,CAP TANT POLY 33UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B107M004CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B107M004CH8710.pdf,CAP TANT POLY 100UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B686M004CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686M004CH8710.pdf,CAP TANT POLY 68UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B157M003CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B157M003CH8710.pdf,CAP TANT POLY 150UF 3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B107M003CH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B107M003CH8710.pdf,CAP TANT POLY 100UF 3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B336M010DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336M010DH8510WAFL.pdf,CAP TANT POLY 33UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B226M010DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,10V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B226M010DH8510WAFL.pdf,CAP TANT POLY 22UF 10V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B686M006DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686M006DH8510WAFL.pdf,CAP TANT POLY 68UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B476M006DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B476M006DH8510WAFL.pdf,CAP TANT POLY 47UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B336M006DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,6.3V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B336M006DH8510WAFL.pdf,CAP TANT POLY 33UF 6.3V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B107M004DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B107M004DH8510WAFL.pdf,CAP TANT POLY 100UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540B686M004DH8510WAFL,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,80mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,4V,"C_TAN_1411-N,C_TAN_1411-L,C_TAN_1411-M",1411 (3528 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540B686M004DH8510WAFL.pdf,CAP TANT POLY 68UF 4V 1411,Surface Mount,0.138 L x 0.110 W (3.50mm x 2.80mm),2,,-55°C ~ 125°C,,KEMET,,,
