Part Type,Part Number,Schematic Part,Part Value,Tolerance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Number of Resistors,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,EXB-N8V104JX,,100k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 100K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V472JX,,4.7k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 4.7K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V101JX,,100,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 100 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V270JX,,27,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 27 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V100JX,,10,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 10 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V470JX,,47,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 47 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V102JX,,1k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V222JX,,2.2k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 2.2K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V223JX,,22k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 22K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V510JX,,51,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 51 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V390JX,,39,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 39 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V471JX,,470,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 470 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAT10-104J4LF,,100k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CAT10.pdf,RES ARRAY 4 RES 100K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±250ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT10-000J4LF,,,Jumper,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CAT10.pdf,RES ARRAY 4 RES ZERO OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,,-55°C ~ 125°C,,Bourns Inc.,,,
,741C083270JP,,27,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 27 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083330JP,,33,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 33 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083472JP,,4.7k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 4.7K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083104JP,,100k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 100K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083220JP,,22,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 22 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083103JP,,10k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 10K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083100JP,,10,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 10 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083510JP,,51,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 51 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083102JP,,1k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 1K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,741C083101JP,,100,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.ctscorp.com/wp-content/uploads/74x.pdf,RES ARRAY 4 RES 100 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,CTS Resistor Products,,,
,CAT10-332J4LF,,3.3k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CAT10.pdf,RES ARRAY 4 RES 3.3K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±250ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,EXB-N8V2R7JX,,2.7,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 2.7 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V560JX,,56,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 56 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V511JX,,510,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 510 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V2R0JX,,2,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 2 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V620JX,,62,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 62 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V683JX,,68k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 68K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V271JX,,270,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 270 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V123JX,,12k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 12K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V202JX,,2k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 2K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V680JX,,68,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 68 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V750JX,,75,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 75 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V224JX,,220k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 220K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V3R3JX,,3.3,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 3.3 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V682JX,,6.8k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 6.8K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V3R0JX,,3,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 3 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V122JX,,1.2k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.2K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V200JX,,20,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 20 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V331JX,,330,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 330 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V360JX,,36,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 36 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V681JX,,680,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 680 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V150JX,,15,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 15 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V162JX,,1.6k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.6K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V181JX,,180,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 180 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V182JX,,1.8k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 1.8K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V201JX,,200,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 200 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V240JX,,24,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 24 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V241JX,,240,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 240 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V274JX,,270k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 270K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V302JX,,3k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 3K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V512JX,,5.1k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 5.1K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V561JX,,560,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 560 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V562JX,,5.6k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 5.6K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V5R1JX,,5.1,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 5.1 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V621JX,,620,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 620 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V751JX,,750,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 750 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,EXB-N8V912JX,,9.1k,±5%,,,0804 Concave Long Side Terminals,,31mW,,https://industrial.panasonic.com/cdbs/www-data/pdf/AOC0000/AOC0000C14.pdf,RES ARRAY 4 RES 9.1K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±200ppm/°C,-55°C ~ 125°C,,Panasonic Electronic Components,,,
,CAT10-473J4LF,,47k,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CAT10.pdf,RES ARRAY 4 RES 47K OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±250ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
,CAT10-270J4LF,,27,±5%,,,0804 Concave Long Side Terminals,,62.5mW,,https://www.bourns.com/docs/Product-Datasheets/CAT10.pdf,RES ARRAY 4 RES 27 OHM 0804,Surface Mount,0.079 L x 0.039 W (2.00mm x 1.00mm),8,4,±250ppm/°C,-55°C ~ 125°C,,Bourns Inc.,,,
